# t [t_{circ,b}]	a	e	mean_anomaly	varpi	mass/M_star
1.32043e+04	2.06091e-02	8.10466e-04	4.34220	3.27728	4.53990e-05
1.32244e+04	2.06079e-02	7.56435e-04	1.99881	3.73443	4.53990e-05
1.32444e+04	2.06140e-02	9.47556e-04	5.72793	1.25223	4.53990e-05
1.32644e+04	2.06081e-02	7.18140e-04	3.58486	1.40793	4.53990e-05
1.32845e+04	2.06139e-02	9.45102e-04	0.89544	5.29557	4.53990e-05
1.33045e+04	2.06095e-02	7.96405e-04	5.50961	4.95705	4.53990e-05
1.33245e+04	2.06061e-02	7.99794e-04	3.80766	1.45816	4.53990e-05
1.33446e+04	2.06054e-02	8.11541e-04	2.60685	0.56885	4.53990e-05
1.33646e+04	2.06082e-02	7.04437e-04	1.35816	2.79221	4.53990e-05
1.33847e+04	2.06099e-02	8.79597e-04	0.11910	1.84617	4.53990e-05
1.34047e+04	2.06125e-02	8.37243e-04	5.46064	3.70088	4.53990e-05
1.34247e+04	2.06109e-02	7.13834e-04	4.72804	2.13624	4.53990e-05
1.34448e+04	2.06062e-02	7.88610e-04	3.69567	3.93705	4.53990e-05
1.34648e+04	2.06072e-02	7.84684e-04	2.09006	3.14372	4.53990e-05
1.34848e+04	2.06092e-02	8.62140e-04	1.54698	4.34580	4.53990e-05
1.35049e+04	2.06101e-02	9.13223e-04	1.17814	2.16616	4.53990e-05
1.35249e+04	2.06093e-02	9.51424e-04	0.56233	3.37373	4.53990e-05
1.35450e+04	2.06087e-02	9.53465e-04	0.41788	0.79787	4.53990e-05
1.35650e+04	2.06077e-02	9.13672e-04	0.23233	1.37704	4.53990e-05
1.35850e+04	2.06065e-02	8.81964e-04	6.07824	5.32566	4.53990e-05
1.36051e+04	2.06056e-02	8.43105e-04	5.89006	5.71641	4.53990e-05
1.36251e+04	2.06047e-02	8.24178e-04	5.82127	2.86188	4.53990e-05
1.36451e+04	2.06034e-02	8.22769e-04	5.26113	3.51750	4.53990e-05
1.36652e+04	2.06028e-02	8.09230e-04	5.12198	0.47471	4.53990e-05
1.36852e+04	2.06016e-02	7.73550e-04	5.03143	0.52830	4.53990e-05
1.37052e+04	2.06005e-02	7.94943e-04	4.44780	4.10781	4.53990e-05
1.37253e+04	2.06001e-02	8.23515e-04	4.40162	3.91462	4.53990e-05
1.37453e+04	2.05984e-02	8.13569e-04	4.14661	0.69064	4.53990e-05
1.37654e+04	2.05982e-02	8.92168e-04	3.59105	0.83656	4.53990e-05
1.37854e+04	2.05981e-02	8.72784e-04	3.30382	3.74738	4.53990e-05
1.38054e+04	2.05967e-02	8.65708e-04	2.98675	3.42138	4.53990e-05
1.38255e+04	2.05977e-02	8.51281e-04	2.21991	0.38776	4.53990e-05
1.38455e+04	2.05988e-02	7.98785e-04	1.54824	0.20959	4.53990e-05
1.38655e+04	2.06014e-02	7.63026e-04	0.78070	3.15218	4.53990e-05
1.38856e+04	2.06021e-02	9.13427e-04	6.14911	3.08775	4.53990e-05
1.39056e+04	2.06030e-02	9.35849e-04	5.18229	6.04481	4.53990e-05
1.39257e+04	2.05976e-02	6.92668e-04	3.60690	0.07769	4.53990e-05
1.39457e+04	2.06019e-02	7.66651e-04	1.51756	3.92798	4.53990e-05
1.39657e+04	2.06019e-02	7.94211e-04	0.02184	3.94644	4.53990e-05
1.39858e+04	2.05960e-02	8.10852e-04	4.59514	0.91533	4.53990e-05
1.40058e+04	2.05934e-02	8.10699e-04	2.85863	0.88942	4.53990e-05
1.40258e+04	2.05968e-02	7.43341e-04	0.74241	4.35168	4.53990e-05
1.40459e+04	2.06004e-02	8.97002e-04	5.13451	4.26013	4.53990e-05
1.40659e+04	2.05999e-02	8.32943e-04	1.61445	2.48930	4.53990e-05
1.40859e+04	2.05957e-02	7.69776e-04	5.46416	2.71854	4.53990e-05
1.41060e+04	2.05921e-02	7.80639e-04	2.35766	0.33191	4.53990e-05
1.41260e+04	2.05998e-02	8.16081e-04	5.70165	0.79433	4.53990e-05
1.41461e+04	2.05986e-02	8.99102e-04	1.27989	5.67858	4.53990e-05
1.41661e+04	2.05915e-02	7.52221e-04	4.21805	6.24340	4.53990e-05
1.41861e+04	2.05962e-02	8.84251e-04	0.31268	4.13862	4.53990e-05
1.42062e+04	2.05979e-02	7.72532e-04	1.42505	6.21429	4.53990e-05
1.42262e+04	2.05902e-02	8.99618e-04	3.45979	4.07340	4.53990e-05
1.42462e+04	2.05975e-02	8.72150e-04	5.14052	5.36147	4.53990e-05
1.42663e+04	2.05927e-02	7.68241e-04	5.42369	4.71869	4.53990e-05
1.42863e+04	2.05950e-02	8.76558e-04	6.22323	0.27454	4.53990e-05
1.43064e+04	2.05945e-02	8.97930e-04	6.09708	5.97292	4.53990e-05
1.43264e+04	2.05940e-02	8.97881e-04	0.23393	1.58330	4.53990e-05
1.43464e+04	2.05917e-02	7.84844e-04	5.40574	1.76529	4.53990e-05
1.43665e+04	2.05957e-02	9.25928e-04	5.27746	3.87280	4.53990e-05
1.43865e+04	2.05870e-02	8.41636e-04	3.72046	4.13049	4.53990e-05
1.44065e+04	2.05941e-02	8.30205e-04	1.59696	1.63175	4.53990e-05
1.44266e+04	2.05922e-02	8.58987e-04	0.19931	1.40709	4.53990e-05
1.44466e+04	2.05861e-02	8.39376e-04	3.49460	5.76804	4.53990e-05
1.44667e+04	2.05942e-02	8.23057e-04	0.54486	0.42137	4.53990e-05
1.44867e+04	2.05916e-02	6.47663e-04	4.41045	3.84788	4.53990e-05
1.45067e+04	2.05903e-02	8.48028e-04	0.35035	5.58402	4.53990e-05
1.45268e+04	2.05857e-02	8.48317e-04	2.30948	4.27030	4.53990e-05
1.45468e+04	2.05844e-02	8.16490e-04	3.71821	0.20503	4.53990e-05
1.45668e+04	2.05865e-02	7.61954e-04	4.70317	5.74906	4.53990e-05
1.45869e+04	2.05876e-02	7.74684e-04	5.39959	2.03354	4.53990e-05
1.46069e+04	2.05873e-02	7.75792e-04	5.60551	1.74168	4.53990e-05
1.46269e+04	2.05866e-02	7.83126e-04	5.24196	5.00807	4.53990e-05
1.46470e+04	2.05850e-02	7.99545e-04	4.61133	5.25663	4.53990e-05
1.46670e+04	2.05825e-02	8.06096e-04	3.76394	2.33079	4.53990e-05
1.46871e+04	2.05830e-02	8.41462e-04	2.34780	2.97512	4.53990e-05
1.47071e+04	2.05877e-02	8.94745e-04	0.20580	0.98352	4.53990e-05
1.47271e+04	2.05832e-02	6.45852e-04	3.28523	3.00480	4.53990e-05
1.47472e+04	2.05884e-02	7.57283e-04	6.07090	2.00710	4.53990e-05
1.47672e+04	2.05808e-02	8.07228e-04	2.47948	3.97691	4.53990e-05
1.47872e+04	2.05877e-02	8.58487e-04	5.01725	2.79479	4.53990e-05
1.48073e+04	2.05834e-02	7.53654e-04	5.40084	0.39964	4.53990e-05
1.48273e+04	2.05876e-02	7.97669e-04	6.24852	0.49845	4.53990e-05
1.48474e+04	2.05843e-02	7.99796e-04	5.89114	4.76204	4.53990e-05
1.48674e+04	2.05868e-02	9.62800e-04	5.79537	5.33999	4.53990e-05
1.48874e+04	2.05800e-02	7.49600e-04	3.92636	4.37421	4.53990e-05
1.49075e+04	2.05849e-02	6.69803e-04	1.83122	0.24195	4.53990e-05
1.49275e+04	2.05858e-02	7.92764e-04	6.27797	5.06849	4.53990e-05
1.49475e+04	2.05781e-02	8.86587e-04	2.85936	1.89161	4.53990e-05
1.49676e+04	2.05802e-02	7.72302e-04	4.87562	2.44113	4.53990e-05
1.49876e+04	2.05840e-02	8.67535e-04	0.36996	6.16157	4.53990e-05
1.50076e+04	2.05846e-02	9.14294e-04	1.08681	1.23886	4.53990e-05
1.50277e+04	2.05835e-02	8.15484e-04	1.40818	5.91749	4.53990e-05
1.50477e+04	2.05840e-02	8.36783e-04	1.31777	1.39857	4.53990e-05
1.50678e+04	2.05827e-02	9.00844e-04	0.23795	0.75666	4.53990e-05
1.50878e+04	2.05780e-02	7.86460e-04	4.83602	3.67808	4.53990e-05
1.51078e+04	2.05753e-02	7.81366e-04	2.81524	3.49668	4.53990e-05
1.51279e+04	2.05822e-02	9.44895e-04	6.01368	1.00004	4.53990e-05
1.51479e+04	2.05825e-02	7.83027e-04	1.25576	3.10425	4.53990e-05
1.51679e+04	2.05745e-02	8.89988e-04	3.30348	1.26038	4.53990e-05
1.51880e+04	2.05809e-02	7.65649e-04	4.57219	3.11269	4.53990e-05
1.52080e+04	2.05737e-02	8.01196e-04	4.01663	3.44375	4.53990e-05
1.52281e+04	2.05750e-02	7.53779e-04	3.15080	0.67124	4.53990e-05
1.52481e+04	2.05748e-02	7.86030e-04	1.75355	1.35426	4.53990e-05
1.52681e+04	2.05769e-02	7.11795e-04	5.16006	0.07218	4.53990e-05
1.52882e+04	2.05789e-02	6.47665e-04	1.75363	2.20262	4.53990e-05
1.53082e+04	2.05800e-02	7.78290e-04	5.04787	0.55141	4.53990e-05
1.53282e+04	2.05777e-02	8.72757e-04	0.02663	3.78310	4.53990e-05
1.53483e+04	2.05759e-02	8.01472e-04	0.59924	4.34256	4.53990e-05
1.53683e+04	2.05781e-02	7.92782e-04	0.27547	2.37429	4.53990e-05
1.53883e+04	2.05781e-02	9.19534e-04	5.69866	3.81386	4.53990e-05
1.54084e+04	2.05714e-02	6.98839e-04	3.26292	3.47986	4.53990e-05
1.54284e+04	2.05762e-02	8.95529e-04	6.17976	0.60865	4.53990e-05
1.54485e+04	2.05694e-02	8.32583e-04	2.72149	0.75190	4.53990e-05
1.54685e+04	2.05772e-02	8.58094e-04	4.93035	4.31928	4.53990e-05
1.54885e+04	2.05723e-02	6.65014e-04	4.81155	0.52311	4.53990e-05
1.55086e+04	2.05773e-02	8.00645e-04	5.49720	5.10434	4.53990e-05
1.55286e+04	2.05691e-02	8.46850e-04	3.81768	2.32032	4.53990e-05
1.55486e+04	2.05751e-02	8.34912e-04	1.33815	3.23564	4.53990e-05
1.55687e+04	2.05753e-02	8.76360e-04	5.56044	0.28697	4.53990e-05
1.55887e+04	2.05697e-02	7.15763e-04	1.74281	1.99182	4.53990e-05
1.56088e+04	2.05667e-02	8.09455e-04	3.47131	1.17842	4.53990e-05
1.56288e+04	2.05680e-02	7.06783e-04	4.11843	4.25129	4.53990e-05
1.56488e+04	2.05674e-02	7.36649e-04	4.46546	4.24014	4.53990e-05
1.56689e+04	2.05659e-02	8.16824e-04	3.68696	1.87520	4.53990e-05
1.56889e+04	2.05669e-02	7.07665e-04	1.84726	3.41343	4.53990e-05
1.57089e+04	2.05740e-02	8.03461e-04	5.64874	2.20716	4.53990e-05
1.57290e+04	2.05728e-02	9.01795e-04	0.85242	6.10495	4.53990e-05
1.57490e+04	2.05647e-02	7.85797e-04	3.04381	5.91269	4.53990e-05
1.57690e+04	2.05660e-02	6.71599e-04	3.37514	4.09513	4.53990e-05
1.57891e+04	2.05640e-02	7.95798e-04	2.58567	6.23863	4.53990e-05
1.58091e+04	2.05722e-02	8.37766e-04	0.54205	6.24542	4.53990e-05
1.58292e+04	2.05711e-02	7.37118e-04	4.86956	2.67087	4.53990e-05
1.58492e+04	2.05673e-02	7.99255e-04	0.83747	4.05649	4.53990e-05
1.58692e+04	2.05641e-02	7.85273e-04	2.16061	2.88195	4.53990e-05
1.58893e+04	2.05630e-02	7.81611e-04	2.47413	5.54234	4.53990e-05
1.59093e+04	2.05644e-02	7.63747e-04	1.61084	5.97804	4.53990e-05
1.59293e+04	2.05685e-02	8.89641e-04	6.10172	3.84525	4.53990e-05
1.59494e+04	2.05643e-02	7.10566e-04	2.38816	0.21280	4.53990e-05
1.59694e+04	2.05640e-02	6.58152e-04	4.64486	5.96412	4.53990e-05
1.59895e+04	2.05674e-02	8.65027e-04	6.10722	2.76669	4.53990e-05
1.60095e+04	2.05667e-02	7.03568e-04	5.66947	4.32573	4.53990e-05
1.60295e+04	2.05683e-02	7.35843e-04	5.15807	2.45525	4.53990e-05
1.60496e+04	2.05607e-02	8.39277e-04	2.48779	5.60659	4.53990e-05
1.60696e+04	2.05626e-02	7.53541e-04	4.92394	0.13439	4.53990e-05
1.60896e+04	2.05661e-02	8.79984e-04	0.22312	4.61198	4.53990e-05
1.61097e+04	2.05664e-02	9.04133e-04	0.43726	0.75311	4.53990e-05
1.61297e+04	2.05646e-02	8.40448e-04	6.12539	0.46902	4.53990e-05
1.61498e+04	2.05596e-02	7.28762e-04	4.46595	4.09656	4.53990e-05
1.61698e+04	2.05601e-02	7.74869e-04	1.72907	5.28366	4.53990e-05
1.61898e+04	2.05601e-02	6.76224e-04	3.72035	4.55311	4.53990e-05
1.62099e+04	2.05586e-02	7.90794e-04	3.97617	2.12080	4.53990e-05
1.62299e+04	2.05626e-02	6.98173e-04	4.12228	2.55278	4.53990e-05
1.62499e+04	2.05581e-02	7.19138e-04	2.29766	1.47312	4.53990e-05
1.62700e+04	2.05600e-02	7.33198e-04	5.36182	4.63560	4.53990e-05
1.62900e+04	2.05648e-02	7.87560e-04	0.76332	5.64677	4.53990e-05
1.63100e+04	2.05634e-02	7.64862e-04	1.58408	4.07493	4.53990e-05
1.63301e+04	2.05637e-02	8.28004e-04	1.20284	0.16985	4.53990e-05
1.63501e+04	2.05625e-02	7.40348e-04	6.02618	0.13758	4.53990e-05
1.63702e+04	2.05546e-02	8.21802e-04	3.42458	4.08320	4.53990e-05
1.63902e+04	2.05629e-02	7.77162e-04	5.70551	5.89099	4.53990e-05
1.64102e+04	2.05595e-02	7.62396e-04	6.06389	6.16461	4.53990e-05
1.64303e+04	2.05611e-02	8.84437e-04	6.01535	3.30311	4.53990e-05
1.64503e+04	2.05539e-02	7.61802e-04	3.43693	5.75395	4.53990e-05
1.64703e+04	2.05616e-02	8.21100e-04	0.27549	5.33140	4.53990e-05
1.64904e+04	2.05593e-02	7.55852e-04	1.61027	3.15063	4.53990e-05
1.65104e+04	2.05560e-02	5.83386e-04	2.59325	4.14336	4.53990e-05
1.65305e+04	2.05602e-02	6.88757e-04	1.33887	3.82106	4.53990e-05
1.65505e+04	2.05566e-02	7.66961e-04	5.59102	0.76593	4.53990e-05
1.65705e+04	2.05520e-02	7.81390e-04	2.33787	1.74811	4.53990e-05
1.65906e+04	2.05564e-02	6.87508e-04	4.03268	0.53369	4.53990e-05
1.66106e+04	2.05525e-02	6.96602e-04	4.05521	3.95938	4.53990e-05
1.66306e+04	2.05545e-02	6.09171e-04	3.84723	4.03826	4.53990e-05
1.66507e+04	2.05526e-02	7.34868e-04	1.67443	2.56228	4.53990e-05
1.66707e+04	2.05510e-02	8.16419e-04	3.95994	5.71808	4.53990e-05
1.66908e+04	2.05532e-02	6.91736e-04	5.47238	6.08112	4.53990e-05
1.67108e+04	2.05532e-02	7.56483e-04	5.27782	4.67228	4.53990e-05
1.67308e+04	2.05500e-02	8.26865e-04	3.83670	0.94268	4.53990e-05
1.67509e+04	2.05525e-02	6.49296e-04	1.35430	1.01350	4.53990e-05
1.67709e+04	2.05508e-02	6.21471e-04	2.88718	6.15449	4.53990e-05
1.67909e+04	2.05483e-02	7.95335e-04	3.23453	2.63011	4.53990e-05
1.68110e+04	2.05540e-02	6.51289e-04	1.94189	3.54490	4.53990e-05
1.68310e+04	2.05556e-02	7.89792e-04	0.06306	1.47567	4.53990e-05
1.68511e+04	2.05485e-02	8.15326e-04	2.33994	4.28475	4.53990e-05
1.68711e+04	2.05479e-02	8.24325e-04	3.00714	5.21307	4.53990e-05
1.68911e+04	2.05473e-02	7.73141e-04	2.57576	3.65659	4.53990e-05
1.69112e+04	2.05517e-02	8.04805e-04	0.43190	0.31381	4.53990e-05
1.69312e+04	2.05488e-02	6.19935e-04	2.72137	1.51270	4.53990e-05
1.69512e+04	2.05466e-02	8.26009e-04	3.83956	0.33253	4.53990e-05
1.69713e+04	2.05511e-02	7.35288e-04	4.22894	2.65814	4.53990e-05
1.69913e+04	2.05467e-02	6.94603e-04	2.23577	3.77387	4.53990e-05
1.70113e+04	2.05469e-02	6.71698e-04	4.84888	3.06582	4.53990e-05
1.70314e+04	2.05518e-02	7.22338e-04	6.05297	0.17953	4.53990e-05
1.70514e+04	2.05492e-02	7.44278e-04	5.96127	1.33041	4.53990e-05
1.70714e+04	2.05447e-02	7.31753e-04	4.15331	0.69798	4.53990e-05
1.70915e+04	2.05470e-02	7.13102e-04	0.95470	4.14824	4.53990e-05
1.71115e+04	2.05499e-02	7.88221e-04	1.56841	0.27597	4.53990e-05
1.71316e+04	2.05443e-02	7.96631e-04	2.21867	5.34695	4.53990e-05
1.71516e+04	2.05494e-02	8.82393e-04	6.27596	3.44333	4.53990e-05
1.71716e+04	2.05455e-02	7.11326e-04	3.67533	4.67204	4.53990e-05
1.71917e+04	2.05503e-02	7.35877e-04	5.34604	4.29958	4.53990e-05
1.72117e+04	2.05504e-02	7.60335e-04	5.33272	2.09131	4.53990e-05
1.72317e+04	2.05436e-02	7.20854e-04	3.03391	4.85034	4.53990e-05
1.72518e+04	2.05461e-02	7.82330e-04	5.68716	5.38864	4.53990e-05
1.72718e+04	2.05445e-02	7.28271e-04	1.11310	3.36059	4.53990e-05
1.72918e+04	2.05474e-02	8.78422e-04	6.27173	0.56011	4.53990e-05
1.73119e+04	2.05484e-02	8.06977e-04	5.01656	0.60492	4.53990e-05
1.73319e+04	2.05441e-02	6.34164e-04	1.19681	5.95679	4.53990e-05
1.73520e+04	2.05408e-02	6.89467e-04	2.26027	2.79339	4.53990e-05
1.73720e+04	2.05414e-02	6.58273e-04	1.40084	4.29645	4.53990e-05
1.73920e+04	2.05475e-02	8.01075e-04	5.68596	3.32093	4.53990e-05
1.74121e+04	2.05466e-02	8.74998e-04	0.72580	1.74073	4.53990e-05
1.74321e+04	2.05398e-02	6.90432e-04	2.24517	2.72796	4.53990e-05
1.74521e+04	2.05464e-02	7.55314e-04	0.35055	3.51084	4.53990e-05
1.74722e+04	2.05449e-02	7.26944e-04	4.55820	0.93346	4.53990e-05
1.74922e+04	2.05445e-02	8.57259e-04	5.95424	3.80940	4.53990e-05
1.75123e+04	2.05438e-02	8.47346e-04	6.21877	4.21793	4.53990e-05
1.75323e+04	2.05447e-02	8.10270e-04	4.82339	2.73496	4.53990e-05
1.75523e+04	2.05443e-02	8.78413e-04	0.63563	0.41190	4.53990e-05
1.75724e+04	2.05368e-02	7.37142e-04	2.19962	1.37207	4.53990e-05
1.75924e+04	2.05440e-02	8.70166e-04	0.79422	1.68362	4.53990e-05
1.76124e+04	2.05438e-02	9.18913e-04	5.72638	4.64240	4.53990e-05
1.76325e+04	2.05386e-02	7.36550e-04	1.30408	0.82466	4.53990e-05
1.76525e+04	2.05374e-02	6.48853e-04	1.88428	0.88338	4.53990e-05
1.76726e+04	2.05404e-02	8.11230e-04	0.21286	5.80843	4.53990e-05
1.76926e+04	2.05403e-02	6.37904e-04	2.02220	3.60001	4.53990e-05
1.77126e+04	2.05352e-02	8.13411e-04	3.02304	4.92036	4.53990e-05
1.77327e+04	2.05418e-02	7.96804e-04	1.35262	5.33419	4.53990e-05
1.77527e+04	2.05419e-02	7.96263e-04	5.64320	2.38324	4.53990e-05
1.77727e+04	2.05384e-02	6.81496e-04	0.96779	4.82954	4.53990e-05
1.77928e+04	2.05372e-02	7.34193e-04	0.65892	5.55482	4.53990e-05
1.78128e+04	2.05409e-02	7.18937e-04	5.27642	4.02971	4.53990e-05
1.78328e+04	2.05399e-02	8.80284e-04	0.43404	2.13469	4.53990e-05
1.78529e+04	2.05352e-02	6.68955e-04	1.61250	3.15386	4.53990e-05
1.78729e+04	2.05393e-02	7.60234e-04	6.14091	3.49558	4.53990e-05
1.78930e+04	2.05344e-02	7.01766e-04	3.62016	0.90315	4.53990e-05
1.79130e+04	2.05396e-02	8.19710e-04	5.22354	3.17075	4.53990e-05
1.79330e+04	2.05378e-02	7.92419e-04	4.82694	3.89352	4.53990e-05
1.79531e+04	2.05389e-02	8.61190e-04	1.11008	4.26438	4.53990e-05
1.79731e+04	2.05304e-02	7.74276e-04	3.55581	1.18894	4.53990e-05
1.79931e+04	2.05348e-02	6.97587e-04	4.05171	2.64900	4.53990e-05
1.80132e+04	2.05307e-02	7.98760e-04	2.27837	2.71698	4.53990e-05
1.80332e+04	2.05316e-02	6.48068e-04	4.29634	1.75374	4.53990e-05
1.80533e+04	2.05329e-02	6.21428e-04	4.91958	4.82357	4.53990e-05
1.80733e+04	2.05298e-02	8.01424e-04	3.81510	6.00834	4.53990e-05
1.80933e+04	2.05320e-02	7.01444e-04	0.92479	5.30294	4.53990e-05
1.81134e+04	2.05353e-02	7.28607e-04	1.66698	3.57570	4.53990e-05
1.81334e+04	2.05299e-02	6.88972e-04	1.61400	5.36281	4.53990e-05
1.81534e+04	2.05302e-02	7.11711e-04	4.72466	0.36817	4.53990e-05
1.81735e+04	2.05353e-02	7.38547e-04	0.11221	5.74846	4.53990e-05
1.81935e+04	2.05347e-02	7.14470e-04	6.18907	3.03331	4.53990e-05
1.82136e+04	2.05281e-02	7.47162e-04	4.10476	4.81596	4.53990e-05
1.82336e+04	2.05318e-02	7.45454e-04	0.30595	4.74168	4.53990e-05
1.82536e+04	2.05323e-02	7.72560e-04	0.06418	3.77101	4.53990e-05
1.82737e+04	2.05341e-02	8.39232e-04	5.12630	0.08864	4.53990e-05
1.82937e+04	2.05290e-02	7.38212e-04	1.18890	1.79407	4.53990e-05
1.83137e+04	2.05268e-02	6.86538e-04	1.64182	1.67666	4.53990e-05
1.83338e+04	2.05308e-02	7.53104e-04	0.08819	0.01632	4.53990e-05
1.83538e+04	2.05295e-02	5.98823e-04	2.20437	3.58448	4.53990e-05
1.83738e+04	2.05243e-02	7.78131e-04	3.36932	4.40374	4.53990e-05
1.83939e+04	2.05307e-02	7.45482e-04	1.49607	4.64691	4.53990e-05
1.84139e+04	2.05321e-02	7.30402e-04	5.66218	1.43011	4.53990e-05
1.84340e+04	2.05300e-02	8.20818e-04	6.20146	4.59181	4.53990e-05
1.84540e+04	2.05318e-02	7.38082e-04	5.41858	5.32637	4.53990e-05
1.84740e+04	2.05304e-02	8.38829e-04	1.20704	5.81936	4.53990e-05
1.84941e+04	2.05226e-02	7.69396e-04	3.25380	2.69249	4.53990e-05
1.85141e+04	2.05302e-02	6.57761e-04	1.46390	6.06666	4.53990e-05
1.85341e+04	2.05298e-02	8.57729e-04	5.56229	6.19307	4.53990e-05
1.85542e+04	2.05269e-02	7.66292e-04	0.31428	5.65761	4.53990e-05
1.85742e+04	2.05281e-02	8.46072e-04	6.11078	2.93618	4.53990e-05
1.85943e+04	2.05258e-02	6.49985e-04	2.38520	6.20146	4.53990e-05
1.86143e+04	2.05212e-02	7.21343e-04	3.82260	0.57700	4.53990e-05
1.86343e+04	2.05232e-02	6.55222e-04	2.90645	6.23368	4.53990e-05
1.86544e+04	2.05254e-02	7.66695e-04	0.46505	3.36451	4.53990e-05
1.86744e+04	2.05222e-02	6.81599e-04	1.42766	6.07450	4.53990e-05
1.86944e+04	2.05249e-02	7.49349e-04	0.37092	0.87887	4.53990e-05
1.87145e+04	2.05230e-02	6.49278e-04	4.08097	6.02531	4.53990e-05
1.87345e+04	2.05212e-02	6.74592e-04	4.80838	4.20131	4.53990e-05
1.87546e+04	2.05231e-02	5.90923e-04	3.93143	0.27803	4.53990e-05
1.87746e+04	2.05261e-02	7.12168e-04	0.16484	1.81114	4.53990e-05
1.87946e+04	2.05226e-02	7.23026e-04	0.63026	1.72858	4.53990e-05
1.88147e+04	2.05261e-02	7.33413e-04	5.82668	5.72585	4.53990e-05
1.88347e+04	2.05255e-02	8.23850e-04	1.04558	3.55718	4.53990e-05
1.88547e+04	2.05188e-02	6.83794e-04	2.29285	4.21151	4.53990e-05
1.88748e+04	2.05250e-02	7.69248e-04	0.05659	4.62035	4.53990e-05
1.88948e+04	2.05204e-02	6.50756e-04	2.60808	2.86680	4.53990e-05
1.89148e+04	2.05197e-02	6.77363e-04	2.67601	6.21150	4.53990e-05
1.89349e+04	2.05246e-02	7.80339e-04	0.43492	1.93873	4.53990e-05
1.89549e+04	2.05157e-02	7.88176e-04	3.12461	1.50078	4.53990e-05
1.89750e+04	2.05183e-02	6.34377e-04	2.49694	0.72065	4.53990e-05
1.89950e+04	2.05217e-02	6.52952e-04	0.57681	3.91531	4.53990e-05
1.90150e+04	2.05156e-02	7.09419e-04	2.15718	6.11725	4.53990e-05
1.90351e+04	2.05164e-02	6.87454e-04	2.08244	0.00683	4.53990e-05
1.90551e+04	2.05230e-02	7.75556e-04	5.61418	5.44708	4.53990e-05
1.90751e+04	2.05201e-02	7.83273e-04	6.26270	3.81650	4.53990e-05
1.90952e+04	2.05209e-02	8.48931e-04	6.05038	5.61449	4.53990e-05
1.91152e+04	2.05137e-02	7.54741e-04	2.51364	0.70927	4.53990e-05
1.91353e+04	2.05133e-02	7.43104e-04	3.05479	0.70722	4.53990e-05
1.91553e+04	2.05146e-02	7.26420e-04	2.06057	4.73810	4.53990e-05
1.91753e+04	2.05209e-02	7.87753e-04	5.11219	0.97175	4.53990e-05
1.91954e+04	2.05144e-02	6.69572e-04	4.76170	3.29942	4.53990e-05
1.92154e+04	2.05158e-02	6.63908e-04	2.56578	3.72945	4.53990e-05
1.92354e+04	2.05194e-02	8.61499e-04	5.61149	1.46595	4.53990e-05
1.92555e+04	2.05197e-02	8.12848e-04	5.32823	5.10108	4.53990e-05
1.92755e+04	2.05188e-02	7.16628e-04	1.60803	2.22735	4.53990e-05
1.92955e+04	2.05113e-02	7.17804e-04	3.47705	2.59528	4.53990e-05
1.93156e+04	2.05124e-02	6.34475e-04	2.78699	1.76319	4.53990e-05
1.93356e+04	2.05169e-02	8.09706e-04	0.04336	5.62932	4.53990e-05
1.93557e+04	2.05147e-02	7.52266e-04	0.74599	2.31460	4.53990e-05
1.93757e+04	2.05182e-02	7.69563e-04	5.71360	3.49842	4.53990e-05
1.93957e+04	2.05181e-02	7.60156e-04	0.88247	4.60527	4.53990e-05
1.94158e+04	2.05115e-02	6.66382e-04	1.38722	2.88148	4.53990e-05
1.94358e+04	2.05133e-02	6.05498e-04	5.13636	0.40638	4.53990e-05
1.94558e+04	2.05159e-02	8.54735e-04	0.32281	2.88668	4.53990e-05
1.94759e+04	2.05154e-02	7.15868e-04	5.92069	3.76717	4.53990e-05
1.94959e+04	2.05079e-02	7.79411e-04	3.12182	3.00705	4.53990e-05
1.95160e+04	2.05144e-02	7.48514e-04	4.70333	0.43474	4.53990e-05
1.95360e+04	2.05081e-02	7.01805e-04	2.65280	4.07292	4.53990e-05
1.95560e+04	2.05096e-02	7.19811e-04	4.64327	6.20176	4.53990e-05
1.95761e+04	2.05093e-02	6.97396e-04	4.57497	0.38720	4.53990e-05
1.95961e+04	2.05073e-02	6.97428e-04	2.64802	5.33181	4.53990e-05
1.96161e+04	2.05128e-02	7.24501e-04	4.72807	2.41431	4.53990e-05
1.96362e+04	2.05062e-02	7.27748e-04	2.89446	6.01638	4.53990e-05
1.96562e+04	2.05118e-02	6.77285e-04	5.60266	1.41550	4.53990e-05
1.96763e+04	2.05117e-02	7.95205e-04	6.18079	1.36715	4.53990e-05
1.96963e+04	2.05076e-02	6.34522e-04	4.29713	0.14277	4.53990e-05
1.97163e+04	2.05103e-02	7.47914e-04	0.28116	3.56735	4.53990e-05
1.97364e+04	2.05116e-02	6.73729e-04	5.94622	6.06455	4.53990e-05
1.97564e+04	2.05062e-02	5.73726e-04	3.01681	0.96672	4.53990e-05
1.97764e+04	2.05102e-02	7.34225e-04	4.64921	0.08722	4.53990e-05
1.97965e+04	2.05080e-02	5.55542e-04	2.38478	5.61661	4.53990e-05
1.98165e+04	2.05059e-02	6.97968e-04	4.54771	3.00962	4.53990e-05
1.98365e+04	2.05114e-02	7.84677e-04	5.12242	4.50269	4.53990e-05
