# t [t_{circ,b}]	a	e	mean_anomaly	varpi	mass/M_star
6.57211e+03	3.97714e-02	2.24936e-04	3.14657	5.38034	2.31300e-05
6.59214e+03	3.97939e-02	2.57093e-04	0.53256	1.63583	2.31300e-05
6.61218e+03	3.97862e-02	1.50027e-04	1.48040	0.50317	2.31300e-05
6.63222e+03	3.98048e-02	3.71646e-04	6.12802	1.86939	2.31300e-05
6.65226e+03	3.98009e-02	2.08112e-04	5.51677	2.15647	2.31300e-05
6.67229e+03	3.97973e-02	4.60185e-05	4.77317	2.50593	2.31300e-05
6.69233e+03	3.98087e-02	1.56008e-04	0.44956	0.12891	2.31300e-05
6.71237e+03	3.98106e-02	1.96120e-04	0.87610	5.51910	2.31300e-05
6.73240e+03	3.98132e-02	1.00161e-04	5.51041	0.40482	2.31300e-05
6.75244e+03	3.98232e-02	2.28476e-04	0.33761	5.11192	2.31300e-05
6.77248e+03	3.98270e-02	2.24998e-04	6.01267	5.24298	2.31300e-05
6.79251e+03	3.98240e-02	1.85119e-04	5.88697	4.92468	2.31300e-05
6.81255e+03	3.98235e-02	7.65684e-05	0.59639	3.50683	2.31300e-05
6.83259e+03	3.98226e-02	3.57616e-05	3.62586	0.09584	2.31300e-05
6.85262e+03	3.98385e-02	1.59970e-04	5.91142	3.77742	2.31300e-05
6.87266e+03	3.98364e-02	6.79984e-05	3.01126	0.13146	2.31300e-05
6.89270e+03	3.98510e-02	2.76162e-04	0.14631	2.82983	2.31300e-05
6.91273e+03	3.98341e-02	2.15640e-04	3.16284	5.99631	2.31300e-05
6.93277e+03	3.98447e-02	3.00110e-05	1.93987	0.93489	2.31300e-05
6.95281e+03	3.98464e-02	1.36547e-04	4.36590	4.91679	2.31300e-05
6.97285e+03	3.98580e-02	1.33206e-04	0.51759	2.69617	2.31300e-05
6.99288e+03	3.98632e-02	1.19857e-04	0.06866	3.49337	2.31300e-05
7.01292e+03	3.98561e-02	1.48107e-04	3.82591	0.18637	2.31300e-05
7.03296e+03	3.98652e-02	1.11427e-04	3.25165	1.29722	2.31300e-05
7.05299e+03	3.98630e-02	1.44538e-04	3.23992	1.90231	2.31300e-05
7.07303e+03	3.98771e-02	3.76975e-04	1.89555	3.76404	2.31300e-05
7.09307e+03	3.98869e-02	5.34939e-03	2.70373	3.05104	2.31300e-05
7.11310e+03	3.98964e-02	5.15800e-04	0.34624	2.43991	2.31300e-05
7.13314e+03	3.98991e-02	2.14754e-04	5.97596	0.68069	2.31300e-05
7.15318e+03	3.98964e-02	1.18348e-04	5.60614	5.25284	2.31300e-05
7.17321e+03	3.98899e-02	1.33694e-04	3.76294	5.11773	2.31300e-05
7.19325e+03	3.99187e-02	4.56119e-04	0.08135	0.89358	2.31300e-05
7.21329e+03	3.98950e-02	1.39760e-04	2.45099	3.37458	2.31300e-05
7.23333e+03	3.99036e-02	1.17317e-04	3.52118	1.26098	2.31300e-05
7.25336e+03	3.99268e-02	4.80151e-04	6.13490	4.10686	2.31300e-05
7.27340e+03	3.99157e-02	9.88516e-05	5.93821	3.89201	2.31300e-05
7.29344e+03	3.99200e-02	1.75990e-04	0.45776	2.90709	2.31300e-05
7.31347e+03	3.99353e-02	2.89235e-04	0.37176	3.27663	2.31300e-05
7.33351e+03	3.99392e-02	3.46404e-04	6.26808	4.18356	2.31300e-05
7.35355e+03	3.99376e-02	2.87040e-04	0.13729	5.03750	2.31300e-05
7.37358e+03	3.99253e-02	1.22356e-04	3.82246	2.61788	2.31300e-05
7.39362e+03	3.99424e-02	2.79411e-04	0.12124	1.79513	2.31300e-05
7.41366e+03	3.99409e-02	7.52200e-05	0.11253	3.88246	2.31300e-05
7.43369e+03	3.99479e-02	1.47969e-04	0.37910	6.18142	2.31300e-05
7.45373e+03	3.99455e-02	1.17983e-04	5.63856	3.84526	2.31300e-05
7.47377e+03	3.99539e-02	1.20015e-04	5.83363	0.77833	2.31300e-05
7.49380e+03	3.99569e-02	1.04693e-04	0.40029	3.73400	2.31300e-05
7.51384e+03	3.99451e-02	1.40028e-04	2.95825	5.47063	2.31300e-05
7.53388e+03	3.99644e-02	1.20379e-04	5.65527	1.24641	2.31300e-05
7.55392e+03	3.99661e-02	6.65161e-05	0.06438	5.75440	2.31300e-05
7.57395e+03	3.99773e-02	3.01577e-04	6.11793	5.43844	2.31300e-05
7.59399e+03	3.99697e-02	3.71757e-05	1.10326	4.02769	2.31300e-05
7.61403e+03	3.99737e-02	1.36135e-04	6.26658	5.62020	2.31300e-05
7.63406e+03	3.99894e-02	3.54981e-04	5.92392	0.57691	2.31300e-05
7.65410e+03	3.99950e-02	4.57075e-04	0.14557	1.55093	2.31300e-05
7.67414e+03	3.99943e-02	2.31348e-04	6.03607	3.95289	2.31300e-05
7.69417e+03	3.99919e-02	1.34946e-04	0.29212	5.91419	2.31300e-05
7.71421e+03	3.99840e-02	1.51390e-04	2.33173	0.74803	2.31300e-05
7.73425e+03	3.99960e-02	9.56740e-05	5.46544	1.23956	2.31300e-05
7.75429e+03	3.99993e-02	1.45360e-04	0.16697	4.46244	2.31300e-05
7.77432e+03	4.00142e-02	4.18500e-04	0.16161	2.91838	2.31300e-05
7.79436e+03	4.00029e-02	1.61244e-04	1.42814	0.60286	2.31300e-05
7.81440e+03	4.00071e-02	4.38661e-05	3.05360	4.91343	2.31300e-05
7.83443e+03	4.00189e-02	2.33831e-04	0.04434	1.84189	2.31300e-05
7.85447e+03	4.00178e-02	1.93990e-04	6.06589	2.93790	2.31300e-05
7.87451e+03	4.00097e-02	6.92669e-05	3.00739	1.22769	2.31300e-05
7.89454e+03	4.00267e-02	1.46469e-04	5.97616	0.34641	2.31300e-05
7.91458e+03	4.00214e-02	3.47916e-05	5.15398	3.95715	2.31300e-05
7.93462e+03	4.00354e-02	2.03114e-04	5.52595	0.77125	2.31300e-05
7.95465e+03	4.00254e-02	9.33664e-05	3.75745	0.34585	2.31300e-05
7.97469e+03	4.00488e-02	4.54168e-04	6.13419	2.77289	2.31300e-05
7.99473e+03	4.00368e-02	6.81563e-05	0.32028	1.53424	2.31300e-05
8.01476e+03	4.00318e-02	1.10623e-04	3.07644	4.94618	2.31300e-05
8.03480e+03	4.00444e-02	1.48492e-04	0.61824	1.74512	2.31300e-05
8.05484e+03	4.00465e-02	1.11038e-04	0.62625	3.09613	2.31300e-05
8.07488e+03	4.00468e-02	1.27136e-04	4.06362	1.70441	2.31300e-05
8.09491e+03	4.00584e-02	2.40510e-04	5.93644	2.63140	2.31300e-05
8.11495e+03	4.00719e-02	4.52034e-04	0.18325	5.70321	2.31300e-05
8.13499e+03	4.00628e-02	1.73054e-04	0.66246	3.22905	2.31300e-05
8.15502e+03	4.00697e-02	2.29869e-04	0.18324	2.47837	2.31300e-05
8.17506e+03	4.00582e-02	1.40988e-04	3.87022	4.69062	2.31300e-05
8.19510e+03	4.00766e-02	1.74502e-04	0.38080	2.25597	2.31300e-05
8.21513e+03	4.00780e-02	1.18887e-04	0.64083	3.12490	2.31300e-05
8.23517e+03	4.00861e-02	2.31816e-04	0.64700	5.07343	2.31300e-05
8.25521e+03	4.00875e-02	2.17032e-04	6.10862	2.40052	2.31300e-05
8.27524e+03	4.00773e-02	1.34628e-04	2.56591	3.23804	2.31300e-05
8.29528e+03	4.01026e-02	4.62648e-04	0.21803	3.68208	2.31300e-05
8.31532e+03	4.00787e-02	1.83055e-04	3.65957	5.51838	2.31300e-05
8.33536e+03	4.00912e-02	7.82906e-05	0.64312	2.07952	2.31300e-05
8.35539e+03	4.01025e-02	1.43960e-04	0.47729	2.88190	2.31300e-05
8.37543e+03	4.01016e-02	1.21185e-04	6.10080	4.99813	2.31300e-05
8.39547e+03	4.01073e-02	8.49807e-05	5.90443	1.27684	2.31300e-05
8.41550e+03	4.01047e-02	7.13836e-05	4.60981	5.85035	2.31300e-05
8.43554e+03	4.01242e-02	3.46364e-04	0.13951	1.87654	2.31300e-05
8.45558e+03	4.01258e-02	3.58622e-04	5.94555	1.06485	2.31300e-05
8.47561e+03	4.01110e-02	7.00295e-05	2.52953	4.13395	2.31300e-05
8.49565e+03	4.01184e-02	1.18121e-04	5.89985	1.34783	2.31300e-05
8.51569e+03	4.01354e-02	4.18901e-04	6.03966	2.72673	2.31300e-05
8.53572e+03	4.01249e-02	9.26381e-05	6.27437	4.89376	2.31300e-05
8.55576e+03	4.01443e-02	4.54808e-04	0.17097	1.76047	2.31300e-05
8.57580e+03	4.01403e-02	2.23272e-04	6.06655	0.18419	2.31300e-05
8.59583e+03	4.01438e-02	3.39238e-04	5.95894	5.58415	2.31300e-05
8.61587e+03	4.01542e-02	4.64176e-04	6.12526	5.40589	2.31300e-05
8.63591e+03	4.01328e-02	1.20264e-04	3.61195	2.55709	2.31300e-05
8.65595e+03	4.01450e-02	7.49512e-05	5.94781	2.10849	2.31300e-05
8.67598e+03	4.01608e-02	4.12682e-04	0.23485	4.44307	2.31300e-05
8.69602e+03	4.01484e-02	8.13672e-05	2.41669	6.17793	2.31300e-05
8.71606e+03	4.01521e-02	9.33455e-05	0.58120	0.40158	2.31300e-05
8.73609e+03	4.01595e-02	1.27821e-04	5.99244	0.93282	2.31300e-05
8.75613e+03	4.01676e-02	2.63993e-04	6.04447	1.54363	2.31300e-05
8.77617e+03	4.01778e-02	4.26173e-04	6.09801	3.18705	2.31300e-05
8.79621e+03	4.01699e-02	1.88473e-04	0.20684	5.51726	2.31300e-05
8.81624e+03	4.01784e-02	2.25800e-04	6.09029	3.43062	2.31300e-05
8.83628e+03	4.01708e-02	7.73902e-05	0.13887	1.66466	2.31300e-05
8.85631e+03	4.01818e-02	2.68666e-04	5.68835	2.02708	2.31300e-05
8.87635e+03	4.01974e-02	4.43252e-04	6.13621	2.28579	2.31300e-05
8.89639e+03	4.01778e-02	1.56107e-04	3.98911	6.18887	2.31300e-05
8.91643e+03	4.01900e-02	1.33395e-04	0.01371	0.44577	2.31300e-05
8.93646e+03	4.01891e-02	4.05511e-05	0.63461	3.75090	2.31300e-05
8.95650e+03	4.01975e-02	1.55004e-04	5.84330	3.57414	2.31300e-05
8.97654e+03	4.01885e-02	1.56268e-04	2.45747	0.56074	2.31300e-05
8.99657e+03	4.01978e-02	1.29012e-04	5.76483	4.52771	2.31300e-05
9.01661e+03	4.02088e-02	2.87981e-04	5.76575	0.42575	2.31300e-05
9.03665e+03	4.02027e-02	9.57364e-05	0.08053	3.27505	2.31300e-05
9.05668e+03	4.02163e-02	3.14265e-04	0.45642	1.19766	2.31300e-05
9.07672e+03	4.02136e-02	1.31544e-04	0.36468	0.74422	2.31300e-05
9.09676e+03	4.02202e-02	2.50587e-04	6.06789	1.90902	2.31300e-05
9.11680e+03	4.02172e-02	9.27554e-05	0.15945	3.27462	2.31300e-05
9.13683e+03	4.02359e-02	4.47579e-04	0.11725	6.23682	2.31300e-05
9.15687e+03	4.02207e-02	8.52623e-05	0.72331	3.42547	2.31300e-05
9.17690e+03	4.02401e-02	3.51623e-04	0.04827	3.09618	2.31300e-05
9.19694e+03	4.02302e-02	1.14576e-04	6.10023	3.50090	2.31300e-05
9.21698e+03	4.02204e-02	1.72492e-04	2.88788	1.80643	2.31300e-05
9.23702e+03	4.02430e-02	2.13193e-04	0.71267	0.29710	2.31300e-05
9.25705e+03	4.02407e-02	2.08733e-04	0.46112	4.34498	2.31300e-05
9.27709e+03	4.02424e-02	1.26586e-05	1.26354	2.29341	2.31300e-05
9.29713e+03	4.02364e-02	1.62678e-04	2.16725	1.35093	2.31300e-05
9.31716e+03	4.02393e-02	6.07900e-05	2.79718	1.91682	2.31300e-05
9.33720e+03	4.02590e-02	3.01494e-04	5.80822	1.35822	2.31300e-05
9.35724e+03	4.02537e-02	1.51794e-04	0.65467	3.90667	2.31300e-05
9.37728e+03	4.02570e-02	7.41431e-05	0.11943	3.11132	2.31300e-05
9.39731e+03	4.02678e-02	2.51606e-04	0.32002	2.82718	2.31300e-05
9.41735e+03	4.02657e-02	2.06507e-04	6.04875	4.56776	2.31300e-05
9.43739e+03	4.02820e-02	4.23945e-04	6.24760	0.56442	2.31300e-05
9.45742e+03	4.02704e-02	1.84221e-04	0.63359	3.64139	2.31300e-05
9.47746e+03	4.02803e-02	2.70089e-04	6.14558	3.18105	2.31300e-05
9.49750e+03	4.02622e-02	2.73315e-04	3.19758	6.17421	2.31300e-05
9.51753e+03	4.02757e-02	7.05474e-05	2.14826	2.29041	2.31300e-05
9.53757e+03	4.02933e-02	3.27160e-04	0.18561	0.64764	2.31300e-05
9.55761e+03	4.02738e-02	1.28346e-04	3.63229	1.18139	2.31300e-05
9.57764e+03	4.02840e-02	8.22527e-05	0.66695	3.18472	2.31300e-05
9.59768e+03	4.02926e-02	1.32210e-04	0.38612	3.82037	2.31300e-05
9.61772e+03	4.03076e-02	3.87409e-04	6.18957	5.99425	2.31300e-05
9.63775e+03	4.03111e-02	4.02321e-04	6.21751	2.73960	2.31300e-05
9.65779e+03	4.03005e-02	1.87038e-04	0.39649	0.38666	2.31300e-05
9.67783e+03	4.03077e-02	2.66065e-04	6.09806	0.45353	2.31300e-05
9.69787e+03	4.03204e-02	4.07826e-04	0.05369	1.08445	2.31300e-05
9.71790e+03	4.02993e-02	1.89616e-04	3.47895	0.00820	2.31300e-05
9.73794e+03	4.03030e-02	1.76823e-04	3.51544	3.71792	2.31300e-05
9.75798e+03	4.03267e-02	3.46182e-04	0.13401	5.93308	2.31300e-05
9.77801e+03	4.03226e-02	2.55340e-04	6.16664	0.14461	2.31300e-05
9.79805e+03	4.03182e-02	1.16389e-04	0.61410	1.04303	2.31300e-05
9.81809e+03	4.03402e-02	4.41692e-04	0.02720	4.66718	2.31300e-05
9.83812e+03	4.03388e-02	3.40784e-04	0.06140	2.81777	2.31300e-05
9.85816e+03	4.03340e-02	1.91881e-04	0.16611	2.30227	2.31300e-05
9.87820e+03	4.03208e-02	1.85547e-04	3.74690	6.03725	2.31300e-05
9.89823e+03	4.03429e-02	2.39121e-04	6.04807	6.18583	2.31300e-05
9.91827e+03	4.03406e-02	1.80743e-04	0.04946	3.50620	2.31300e-05
9.93831e+03	4.03529e-02	3.70235e-04	0.29833	2.32357	2.31300e-05
9.95835e+03	4.03585e-02	4.54971e-04	0.10969	3.01948	2.31300e-05
9.97838e+03	4.03607e-02	4.28695e-04	6.15888	5.23240	2.31300e-05
9.99842e+03	4.03486e-02	1.37580e-04	5.83571	2.69819	2.31300e-05
1.00185e+04	4.03521e-02	1.03885e-04	0.22556	0.63769	2.31300e-05
1.00385e+04	4.03509e-02	1.47896e-04	1.98953	5.26315	2.31300e-05
1.00585e+04	4.03499e-02	1.28615e-04	3.69648	5.13250	2.31300e-05
1.00786e+04	4.03714e-02	3.74480e-04	6.07052	5.82694	2.31300e-05
1.00986e+04	4.03660e-02	1.49967e-04	0.09147	3.82506	2.31300e-05
1.01186e+04	4.03762e-02	3.00089e-04	6.17153	3.82098	2.31300e-05
1.01387e+04	4.03846e-02	4.38499e-04	0.31412	4.71325	2.31300e-05
1.01587e+04	4.03719e-02	1.43305e-04	5.58325	2.25968	2.31300e-05
1.01788e+04	4.03723e-02	1.08426e-04	1.71298	4.17678	2.31300e-05
1.01988e+04	4.03723e-02	6.42471e-05	2.49339	2.98233	2.31300e-05
1.02188e+04	4.03803e-02	1.32005e-04	0.63703	5.94087	2.31300e-05
1.02389e+04	4.03838e-02	1.71011e-04	5.14907	4.09169	2.31300e-05
1.02589e+04	4.03838e-02	1.48493e-04	4.40103	2.75778	2.31300e-05
1.02789e+04	4.03945e-02	2.15055e-04	5.63120	1.00564	2.31300e-05
1.02990e+04	4.03965e-02	1.38422e-04	5.95823	1.73230	2.31300e-05
1.03190e+04	4.03994e-02	1.10361e-04	6.03569	4.25153	2.31300e-05
1.03390e+04	4.03996e-02	9.63417e-05	5.50566	2.67296	2.31300e-05
1.03591e+04	4.04152e-02	4.47920e-04	6.14438	1.48111	2.31300e-05
1.03791e+04	4.04165e-02	3.69977e-04	0.08540	2.28994	2.31300e-05
1.03992e+04	4.04228e-02	4.42532e-04	0.28312	4.74057	2.31300e-05
1.04192e+04	4.04171e-02	2.37402e-04	5.87600	3.39660	2.31300e-05
1.04392e+04	4.04137e-02	7.80166e-05	0.02521	2.74412	2.31300e-05
1.04593e+04	4.04154e-02	1.61482e-04	0.64498	3.55610	2.31300e-05
1.04793e+04	4.04319e-02	2.96625e-04	6.19940	1.03301	2.31300e-05
1.04993e+04	4.04238e-02	1.75786e-04	6.07342	5.82678	2.31300e-05
1.05194e+04	4.04174e-02	1.28162e-04	3.42274	2.20565	2.31300e-05
1.05394e+04	4.04230e-02	1.51391e-04	4.61669	2.68197	2.31300e-05
1.05595e+04	4.04257e-02	1.50465e-04	1.91789	2.38061	2.31300e-05
1.05795e+04	4.04210e-02	1.86470e-04	3.75090	5.45287	2.31300e-05
1.05995e+04	4.04244e-02	2.29308e-04	2.92550	0.27413	2.31300e-05
1.06196e+04	4.04358e-02	7.81282e-05	0.03945	5.09262	2.31300e-05
1.06396e+04	4.04335e-02	1.48733e-04	3.72933	5.02675	2.31300e-05
1.06596e+04	4.04551e-02	3.20679e-04	6.11718	1.62141	2.31300e-05
1.06797e+04	4.04487e-02	2.13436e-04	5.82827	2.54404	2.31300e-05
1.06997e+04	4.04537e-02	2.55657e-04	0.41706	4.00036	2.31300e-05
1.07197e+04	4.04489e-02	2.51254e-05	5.34859	3.08639	2.31300e-05
1.07398e+04	4.04543e-02	4.19048e-05	4.68567	3.20001	2.31300e-05
1.07598e+04	4.04650e-02	2.49591e-04	0.50109	2.21070	2.31300e-05
1.07799e+04	4.04639e-02	2.35017e-04	5.87464	5.91016	2.31300e-05
1.07999e+04	4.04789e-02	4.59226e-04	6.15255	3.87319	2.31300e-05
1.08199e+04	4.04778e-02	3.93741e-04	6.05970	3.92648	2.31300e-05
1.08400e+04	4.04638e-02	4.21922e-05	1.13676	4.24818	2.31300e-05
1.08600e+04	4.04639e-02	1.24818e-04	3.66132	5.08555	2.31300e-05
1.08800e+04	4.04826e-02	2.53186e-04	5.81870	1.74182	2.31300e-05
1.09001e+04	4.04790e-02	1.35275e-04	6.19963	1.95134	2.31300e-05
1.09201e+04	4.04970e-02	4.52283e-04	6.09387	4.36301	2.31300e-05
1.09402e+04	4.04833e-02	7.64919e-05	0.75797	1.16836	2.31300e-05
1.09602e+04	4.04909e-02	1.71199e-04	0.30631	1.11557	2.31300e-05
1.09802e+04	4.04989e-02	3.58152e-04	5.83388	3.15229	2.31300e-05
1.10003e+04	4.04962e-02	2.51806e-04	6.05550	5.97309	2.31300e-05
1.10203e+04	4.04824e-02	1.80977e-04	3.72171	0.50562	2.31300e-05
1.10403e+04	4.05001e-02	1.99231e-04	5.96349	4.83802	2.31300e-05
1.10604e+04	4.05131e-02	4.04038e-04	0.08082	0.22839	2.31300e-05
1.10804e+04	4.04909e-02	1.77772e-04	2.52928	1.60861	2.31300e-05
1.11004e+04	4.04955e-02	8.85835e-05	2.96641	0.50897	2.31300e-05
1.11205e+04	4.05032e-02	1.28874e-04	1.61666	3.00762	2.31300e-05
1.11405e+04	4.05125e-02	5.56249e-05	0.50339	0.78204	2.31300e-05
1.11606e+04	4.05020e-02	2.34449e-04	3.35951	2.65590	2.31300e-05
1.11806e+04	4.05142e-02	5.06349e-05	6.02131	0.23103	2.31300e-05
1.12006e+04	4.05175e-02	1.17004e-04	0.57455	1.22215	2.31300e-05
1.12207e+04	4.05362e-02	4.58543e-04	6.09311	5.54461	2.31300e-05
1.12407e+04	4.05321e-02	3.10397e-04	0.51063	3.94721	2.31300e-05
1.12607e+04	4.05343e-02	2.24184e-04	0.74590	4.70150	2.31300e-05
1.12808e+04	4.05381e-02	2.34348e-04	5.67153	2.55035	2.31300e-05
1.13008e+04	4.05384e-02	2.55274e-04	6.18659	0.37103	2.31300e-05
1.13209e+04	4.05418e-02	2.88369e-04	5.95832	0.81114	2.31300e-05
1.13409e+04	4.05387e-02	1.53088e-04	0.00483	2.51561	2.31300e-05
1.13609e+04	4.05308e-02	1.31838e-04	2.56467	3.84369	2.31300e-05
1.13810e+04	4.05523e-02	2.43126e-04	0.63246	5.27314	2.31300e-05
1.14010e+04	4.05336e-02	2.57551e-04	3.28267	3.97490	2.31300e-05
1.14210e+04	4.05423e-02	1.20033e-04	4.39822	6.04873	2.31300e-05
1.14411e+04	4.05455e-02	3.22685e-05	2.02932	0.96437	2.31300e-05
1.14611e+04	4.05625e-02	3.00140e-04	5.82318	4.14912	2.31300e-05
1.14812e+04	4.05578e-02	1.56564e-04	5.92189	0.32731	2.31300e-05
1.15012e+04	4.05475e-02	1.77502e-04	2.76413	1.71573	2.31300e-05
1.15212e+04	4.05605e-02	5.61766e-05	0.36619	4.17980	2.31300e-05
1.15413e+04	4.05786e-02	4.05999e-04	0.08378	0.15918	2.31300e-05
1.15613e+04	4.05579e-02	9.47323e-05	2.90654	1.27114	2.31300e-05
1.15813e+04	4.05793e-02	2.52334e-04	6.09821	3.86053	2.31300e-05
1.16014e+04	4.05837e-02	2.81414e-04	6.13394	5.29539	2.31300e-05
1.16214e+04	4.05673e-02	5.74715e-05	3.41504	5.10690	2.31300e-05
1.16414e+04	4.05934e-02	4.55922e-04	0.12320	1.09890	2.31300e-05
1.16615e+04	4.05844e-02	1.82144e-04	0.20762	1.99984	2.31300e-05
1.16815e+04	4.05810e-02	9.51450e-05	5.58610	5.77123	2.31300e-05
1.17016e+04	4.05872e-02	1.08143e-04	6.09618	3.80829	2.31300e-05
1.17216e+04	4.05919e-02	1.15005e-04	0.53320	3.59777	2.31300e-05
1.17416e+04	4.05999e-02	2.54362e-04	6.02931	0.51185	2.31300e-05
1.17617e+04	4.05971e-02	1.25758e-04	0.26118	4.42984	2.31300e-05
1.17817e+04	4.06023e-02	1.94044e-04	6.27948	4.76303	2.31300e-05
1.18017e+04	4.05998e-02	1.48351e-04	5.62442	1.17976	2.31300e-05
1.18218e+04	4.06018e-02	5.06095e-05	1.51607	3.04199	2.31300e-05
1.18418e+04	4.06040e-02	4.74519e-05	1.05955	3.17559	2.31300e-05
1.18619e+04	4.06109e-02	1.25549e-04	0.05827	5.90320	2.31300e-05
1.18819e+04	4.06240e-02	3.00392e-04	0.15047	3.18856	2.31300e-05
1.19019e+04	4.06125e-02	1.13098e-04	5.87838	3.13726	2.31300e-05
1.19220e+04	4.06028e-02	2.64530e-04	3.17449	0.95031	2.31300e-05
1.19420e+04	4.06187e-02	1.35275e-04	0.02768	1.16431	2.31300e-05
1.19620e+04	4.06322e-02	2.64276e-04	5.87155	0.74719	2.31300e-05
1.19821e+04	4.06386e-02	4.44244e-04	6.17359	1.51274	2.31300e-05
1.20021e+04	4.06305e-02	1.13556e-04	0.09688	4.40517	2.31300e-05
1.20221e+04	4.06287e-02	7.36891e-05	5.42788	4.13517	2.31300e-05
1.20422e+04	4.06350e-02	1.88660e-04	0.27955	3.82102	2.31300e-05
1.20622e+04	4.06386e-02	1.46418e-04	0.36137	0.32247	2.31300e-05
1.20823e+04	4.06434e-02	2.41002e-04	5.80332	6.02732	2.31300e-05
1.21023e+04	4.06294e-02	1.03315e-04	3.37586	2.84234	2.31300e-05
1.21223e+04	4.06521e-02	3.26149e-04	5.88433	2.98431	2.31300e-05
1.21424e+04	4.06450e-02	1.47096e-04	5.77394	1.56213	2.31300e-05
1.21624e+04	4.06352e-02	1.57658e-04	2.99596	4.82251	2.31300e-05
1.21824e+04	4.06535e-02	1.99309e-04	0.26615	3.84405	2.31300e-05
1.22025e+04	4.06489e-02	7.76491e-05	0.84813	1.57139	2.31300e-05
1.22225e+04	4.06629e-02	2.40371e-04	6.26937	2.86011	2.31300e-05
1.22426e+04	4.06631e-02	2.46308e-04	6.17798	5.40688	2.31300e-05
1.22626e+04	4.06525e-02	1.33285e-04	3.66368	6.20117	2.31300e-05
1.22826e+04	4.06621e-02	5.96934e-05	5.19854	5.00260	2.31300e-05
1.23027e+04	4.06619e-02	6.60738e-05	5.32399	1.01371	2.31300e-05
1.23227e+04	4.06577e-02	1.99690e-04	3.03821	1.54704	2.31300e-05
1.23427e+04	4.06843e-02	3.47913e-04	6.22605	4.95456	2.31300e-05
1.23628e+04	4.06800e-02	2.03795e-04	0.26945	0.78770	2.31300e-05
1.23828e+04	4.06753e-02	1.60407e-04	1.24421	4.31966	2.31300e-05
1.24028e+04	4.06817e-02	9.84802e-05	6.23101	5.98542	2.31300e-05
1.24229e+04	4.06804e-02	1.16028e-04	0.53890	1.58614	2.31300e-05
1.24429e+04	4.06943e-02	2.97030e-04	6.14637	0.57943	2.31300e-05
1.24630e+04	4.06948e-02	2.50544e-04	0.20200	0.66572	2.31300e-05
1.24830e+04	4.06905e-02	1.83776e-04	5.45180	4.25973	2.31300e-05
1.25030e+04	4.06840e-02	1.55534e-04	3.80453	4.28656	2.31300e-05
1.25231e+04	4.06985e-02	2.14638e-04	5.56561	3.07669	2.31300e-05
1.25431e+04	4.07004e-02	1.92821e-04	6.24251	5.05420	2.31300e-05
1.25631e+04	4.07152e-02	4.26898e-04	0.04428	3.51516	2.31300e-05
1.25832e+04	4.06997e-02	6.13797e-05	4.20926	0.01524	2.31300e-05
1.26032e+04	4.07033e-02	5.78408e-05	0.87753	6.16697	2.31300e-05
1.26233e+04	4.07143e-02	2.78512e-04	5.76926	6.26611	2.31300e-05
1.26433e+04	4.07202e-02	2.71992e-04	5.84156	0.75254	2.31300e-05
1.26633e+04	4.07156e-02	2.34170e-04	5.81999	3.81316	2.31300e-05
1.26834e+04	4.07028e-02	2.28189e-04	3.12917	5.38329	2.31300e-05
1.27034e+04	4.07321e-02	4.52977e-04	6.07491	3.52353	2.31300e-05
1.27234e+04	4.07230e-02	1.73343e-04	1.01051	5.53976	2.31300e-05
1.27435e+04	4.07141e-02	1.55654e-04	2.89731	2.81692	2.31300e-05
1.27635e+04	4.07245e-02	1.53698e-04	0.60510	0.14119	2.31300e-05
1.27836e+04	4.07421e-02	4.56295e-04	0.16828	4.11340	2.31300e-05
1.28036e+04	4.07297e-02	1.41218e-04	5.58101	4.38763	2.31300e-05
1.28236e+04	4.07333e-02	1.66839e-04	5.83439	5.76841	2.31300e-05
1.28437e+04	4.07480e-02	4.19268e-04	6.11026	3.02313	2.31300e-05
1.28637e+04	4.07540e-02	4.62877e-04	6.08678	2.80104	2.31300e-05
1.28837e+04	4.07427e-02	6.51278e-05	0.35440	4.21666	2.31300e-05
1.29038e+04	4.07507e-02	2.93362e-04	0.47127	1.95977	2.31300e-05
1.29238e+04	4.07440e-02	1.38380e-04	4.70072	4.15816	2.31300e-05
1.29438e+04	4.07478e-02	9.58460e-05	0.22116	4.65117	2.31300e-05
1.29639e+04	4.07625e-02	2.88007e-04	5.99485	3.46294	2.31300e-05
1.29839e+04	4.07556e-02	1.96602e-04	6.12167	3.82479	2.31300e-05
1.30040e+04	4.07421e-02	1.94135e-04	2.76348	3.62638	2.31300e-05
1.30240e+04	4.07629e-02	2.38733e-04	0.04336	5.06824	2.31300e-05
1.30440e+04	4.07535e-02	1.25181e-04	1.91819	4.09944	2.31300e-05
1.30641e+04	4.07550e-02	1.55683e-04	2.39749	0.55974	2.31300e-05
1.30841e+04	4.07648e-02	4.52111e-05	0.19492	1.89351	2.31300e-05
1.31041e+04	4.07585e-02	7.92032e-05	2.87416	0.62089	2.31300e-05
1.31242e+04	4.07798e-02	2.53793e-04	5.99306	1.19517	2.31300e-05
1.31442e+04	4.07764e-02	1.60764e-04	0.12243	0.40079	2.31300e-05
1.31643e+04	4.07898e-02	3.83927e-04	6.21202	2.52795	2.31300e-05
1.31843e+04	4.07914e-02	4.13445e-04	0.33809	0.01479	2.31300e-05
1.32043e+04	4.07852e-02	1.32160e-04	6.11346	0.69450	2.31300e-05
