# t [t_{circ,b}]	a	e	mean_anomaly	varpi	mass/M_star
1.32244e+04	2.84893e-02	8.11617e-04	5.94558	1.24940	1.26440e-05
1.32444e+04	2.84835e-02	4.11783e-04	5.18068	4.15574	1.26440e-05
1.32644e+04	2.84914e-02	8.74110e-04	5.95099	4.22739	1.26440e-05
1.32845e+04	2.84810e-02	3.93014e-04	1.56065	2.13604	1.26440e-05
1.33045e+04	2.84899e-02	6.71545e-04	0.39170	1.94165	1.26440e-05
1.33245e+04	2.84864e-02	3.71692e-04	1.21742	4.79811	1.26440e-05
1.33446e+04	2.84863e-02	3.54106e-04	5.16952	3.49906	1.26440e-05
1.33646e+04	2.84844e-02	5.66819e-04	4.74064	5.34864	1.26440e-05
1.33847e+04	2.84901e-02	3.13062e-04	5.10717	5.24683	1.26440e-05
1.34047e+04	2.84938e-02	2.48337e-04	0.98821	2.30263	1.26440e-05
1.34247e+04	2.84962e-02	8.20616e-04	0.68036	0.58879	1.26440e-05
1.34448e+04	2.84764e-02	5.97347e-04	2.93594	1.45830	1.26440e-05
1.34648e+04	2.84925e-02	7.33465e-04	0.52653	5.92774	1.26440e-05
1.34848e+04	2.84899e-02	6.73980e-04	0.29191	0.70263	1.26440e-05
1.35049e+04	2.84822e-02	4.07841e-04	1.92300	5.09272	1.26440e-05
1.35249e+04	2.84846e-02	5.44560e-04	5.50316	0.16731	1.26440e-05
1.35450e+04	2.84861e-02	3.13286e-04	5.05051	4.27835	1.26440e-05
1.35650e+04	2.84898e-02	4.79519e-04	0.79281	4.88265	1.26440e-05
1.35850e+04	2.84853e-02	4.03020e-04	4.51459	2.69387	1.26440e-05
1.36051e+04	2.84843e-02	6.04075e-04	4.60521	2.86343	1.26440e-05
1.36251e+04	2.84932e-02	6.02051e-04	0.44149	0.00140	1.26440e-05
1.36451e+04	2.84851e-02	4.82174e-04	4.86734	6.25286	1.26440e-05
1.36652e+04	2.84857e-02	5.27388e-04	4.72666	3.27366	1.26440e-05
1.36852e+04	2.84959e-02	7.15654e-04	0.19404	3.68093	1.26440e-05
1.37052e+04	2.84894e-02	6.15282e-04	4.16418	0.73224	1.26440e-05
1.37253e+04	2.84895e-02	3.75416e-04	3.73145	0.97053	1.26440e-05
1.37453e+04	2.84967e-02	7.03311e-04	6.13818	3.58232	1.26440e-05
1.37654e+04	2.84910e-02	3.63403e-04	3.19713	4.18852	1.26440e-05
1.37854e+04	2.84924e-02	5.21197e-04	3.26662	0.57775	1.26440e-05
1.38054e+04	2.84937e-02	5.66739e-04	5.33241	0.14806	1.26440e-05
1.38255e+04	2.84911e-02	3.51300e-04	2.72707	3.38395	1.26440e-05
1.38455e+04	2.84905e-02	4.22047e-04	2.35771	3.14539	1.26440e-05
1.38655e+04	2.84917e-02	4.71331e-04	3.79831	6.24330	1.26440e-05
1.38856e+04	2.84879e-02	5.49713e-04	1.24988	6.06672	1.26440e-05
1.39056e+04	2.84931e-02	5.63403e-04	6.18438	3.51138	1.26440e-05
1.39257e+04	2.85035e-02	8.38583e-04	0.72432	3.90077	1.26440e-05
1.39457e+04	2.85038e-02	6.55267e-04	5.22685	5.84310	1.26440e-05
1.39657e+04	2.84944e-02	2.74489e-04	4.31790	5.84469	1.26440e-05
1.39858e+04	2.84920e-02	5.14167e-04	4.60424	3.47339	1.26440e-05
1.40058e+04	2.84977e-02	7.08712e-04	0.11215	4.75190	1.26440e-05
1.40258e+04	2.84998e-02	6.99523e-04	5.50966	1.44174	1.26440e-05
1.40459e+04	2.84985e-02	3.90982e-04	0.18724	1.40026	1.26440e-05
1.40659e+04	2.84880e-02	4.56837e-04	2.31766	5.29063	1.26440e-05
1.40859e+04	2.85037e-02	4.90582e-04	0.68442	5.64955	1.26440e-05
1.41060e+04	2.85008e-02	7.86504e-04	6.19772	4.07991	1.26440e-05
1.41260e+04	2.85022e-02	4.84574e-04	1.19106	5.60203	1.26440e-05
1.41461e+04	2.84975e-02	6.16473e-04	0.16838	1.97269	1.26440e-05
1.41661e+04	2.85023e-02	8.11718e-04	0.22614	2.53408	1.26440e-05
1.41861e+04	2.84912e-02	4.51645e-04	1.15023	1.19077	1.26440e-05
1.42062e+04	2.85079e-02	6.51118e-04	5.21768	1.78681	1.26440e-05
1.42262e+04	2.84973e-02	3.12700e-04	2.93357	1.33987	1.26440e-05
1.42462e+04	2.84936e-02	5.75726e-04	3.85455	2.98730	1.26440e-05
1.42663e+04	2.85033e-02	6.73298e-04	0.36877	1.66150	1.26440e-05
1.42863e+04	2.85016e-02	5.13192e-04	5.59923	3.04844	1.26440e-05
1.43064e+04	2.84932e-02	4.54527e-04	5.19412	2.65397	1.26440e-05
1.43264e+04	2.84932e-02	4.10774e-04	1.01141	5.02374	1.26440e-05
1.43464e+04	2.84952e-02	6.25711e-04	4.49992	4.97482	1.26440e-05
1.43665e+04	2.84961e-02	3.99752e-04	3.55500	1.90074	1.26440e-05
1.43865e+04	2.85049e-02	6.42579e-04	5.88282	0.74331	1.26440e-05
1.44065e+04	2.84923e-02	4.49641e-04	2.29811	4.44467	1.26440e-05
1.44266e+04	2.84950e-02	5.77752e-04	1.51566	4.31335	1.26440e-05
1.44466e+04	2.85025e-02	5.62459e-04	1.09292	2.73251	1.26440e-05
1.44667e+04	2.85074e-02	1.29723e-04	5.12190	1.82437	1.26440e-05
1.44867e+04	2.85111e-02	8.57638e-04	0.55325	2.20086	1.26440e-05
1.45067e+04	2.84975e-02	4.01569e-04	1.87607	1.93233	1.26440e-05
1.45268e+04	2.85008e-02	4.80882e-04	1.93241	1.86145	1.26440e-05
1.45468e+04	2.85096e-02	4.99038e-04	6.18649	2.77077	1.26440e-05
1.45668e+04	2.85007e-02	6.12017e-04	4.16280	2.54400	1.26440e-05
1.45869e+04	2.84985e-02	6.20279e-04	4.39532	5.34428	1.26440e-05
1.46069e+04	2.85100e-02	4.40453e-04	0.78452	4.66354	1.26440e-05
1.46269e+04	2.85000e-02	4.45250e-04	4.10269	2.24912	1.26440e-05
1.46470e+04	2.85010e-02	4.86807e-04	4.64489	1.50882	1.26440e-05
1.46670e+04	2.85109e-02	4.81989e-04	6.22536	4.88233	1.26440e-05
1.46871e+04	2.85038e-02	3.79553e-04	2.76701	6.00999	1.26440e-05
1.47071e+04	2.84984e-02	4.09190e-04	0.99264	4.42756	1.26440e-05
1.47271e+04	2.85128e-02	8.87786e-04	0.41011	0.59727	1.26440e-05
1.47472e+04	2.85037e-02	2.21650e-04	3.78868	4.28686	1.26440e-05
1.47672e+04	2.85134e-02	5.15756e-04	0.04566	1.40594	1.26440e-05
1.47872e+04	2.85067e-02	6.61275e-04	0.11586	6.26534	1.26440e-05
1.48073e+04	2.85138e-02	4.95681e-04	0.64169	3.34427	1.26440e-05
1.48273e+04	2.85062e-02	1.80572e-04	3.72724	3.11427	1.26440e-05
1.48474e+04	2.85102e-02	5.92927e-04	0.51293	1.86657	1.26440e-05
1.48674e+04	2.85027e-02	4.33460e-04	0.38312	2.70032	1.26440e-05
1.48874e+04	2.85077e-02	3.26655e-04	1.30443	1.41888	1.26440e-05
1.49075e+04	2.85173e-02	5.07721e-04	5.61651	1.96950	1.26440e-05
1.49275e+04	2.85080e-02	1.82844e-04	3.56871	1.59964	1.26440e-05
1.49475e+04	2.85066e-02	4.04450e-04	2.27986	5.75192	1.26440e-05
1.49676e+04	2.85053e-02	4.26616e-04	3.99139	5.80906	1.26440e-05
1.49876e+04	2.85101e-02	4.88924e-04	1.56442	2.67971	1.26440e-05
1.50076e+04	2.85080e-02	5.42808e-04	0.10514	3.76024	1.26440e-05
1.50277e+04	2.85108e-02	6.59476e-04	6.11340	2.60778	1.26440e-05
1.50477e+04	2.85037e-02	5.95700e-04	2.44638	3.87781	1.26440e-05
1.50678e+04	2.85040e-02	5.31779e-04	5.07186	4.09074	1.26440e-05
1.50878e+04	2.85058e-02	4.88613e-04	4.73151	6.26044	1.26440e-05
1.51078e+04	2.85104e-02	6.21257e-04	5.70780	6.04190	1.26440e-05
1.51279e+04	2.85050e-02	4.08589e-04	0.63033	4.50816	1.26440e-05
1.51479e+04	2.85206e-02	5.82588e-04	5.14871	4.92353	1.26440e-05
1.51679e+04	2.85100e-02	3.24370e-04	2.70487	4.96041	1.26440e-05
1.51880e+04	2.85035e-02	6.82572e-04	3.44668	0.78808	1.26440e-05
1.52080e+04	2.85165e-02	6.75365e-04	6.05610	0.06748	1.26440e-05
1.52281e+04	2.85005e-02	6.00277e-04	3.45493	3.49527	1.26440e-05
1.52481e+04	2.85096e-02	3.75500e-04	2.49171	4.28536	1.26440e-05
1.52681e+04	2.85112e-02	4.99349e-04	2.15370	3.36793	1.26440e-05
1.52882e+04	2.85220e-02	8.41927e-04	5.67432	3.82056	1.26440e-05
1.53082e+04	2.85225e-02	6.06880e-04	1.10309	5.07608	1.26440e-05
1.53282e+04	2.85098e-02	3.58657e-04	1.64470	0.15590	1.26440e-05
1.53483e+04	2.85094e-02	4.18843e-04	1.96177	0.77507	1.26440e-05
1.53683e+04	2.85125e-02	3.80462e-04	3.28750	5.62046	1.26440e-05
1.53883e+04	2.85099e-02	5.29510e-04	0.76273	0.75705	1.26440e-05
1.54084e+04	2.85217e-02	7.89523e-04	5.63398	0.05496	1.26440e-05
1.54284e+04	2.85081e-02	3.84794e-04	5.35708	3.45932	1.26440e-05
1.54485e+04	2.85184e-02	6.19041e-04	0.49189	4.14487	1.26440e-05
1.54685e+04	2.85083e-02	4.83616e-04	3.30092	2.39353	1.26440e-05
1.54885e+04	2.85135e-02	5.51667e-04	1.43548	4.27178	1.26440e-05
1.55086e+04	2.85235e-02	2.58008e-04	0.94378	3.80053	1.26440e-05
1.55286e+04	2.85148e-02	2.97304e-04	3.31600	5.69621	1.26440e-05
1.55486e+04	2.85197e-02	4.07534e-04	6.21831	6.09992	1.26440e-05
1.55687e+04	2.85145e-02	4.86612e-04	4.22527	4.07155	1.26440e-05
1.55887e+04	2.85155e-02	5.31448e-04	4.47438	5.08044	1.26440e-05
1.56088e+04	2.85215e-02	4.24314e-04	6.04224	3.73788	1.26440e-05
1.56288e+04	2.85154e-02	5.93582e-04	1.06783	1.62345	1.26440e-05
1.56488e+04	2.85264e-02	5.66532e-04	0.31564	0.57641	1.26440e-05
1.56689e+04	2.85214e-02	6.67965e-04	5.94014	4.67511	1.26440e-05
1.56889e+04	2.85236e-02	8.04722e-04	5.95393	0.80615	1.26440e-05
1.57089e+04	2.85244e-02	1.61343e-04	0.97350	0.93391	1.26440e-05
1.57290e+04	2.85192e-02	3.09618e-04	5.75643	2.84045	1.26440e-05
1.57490e+04	2.85199e-02	6.48045e-04	5.82905	2.18441	1.26440e-05
1.57690e+04	2.85276e-02	5.50066e-04	5.81644	0.58855	1.26440e-05
1.57891e+04	2.85263e-02	4.92303e-04	0.06370	3.73573	1.26440e-05
1.58091e+04	2.85255e-02	3.09193e-04	4.47021	2.02897	1.26440e-05
1.58292e+04	2.85291e-02	6.84172e-04	0.99947	0.90394	1.26440e-05
1.58492e+04	2.85143e-02	4.24424e-04	1.29905	1.32021	1.26440e-05
1.58692e+04	2.85191e-02	5.71476e-04	2.23435	0.07572	1.26440e-05
1.58893e+04	2.85202e-02	5.33466e-04	4.92734	2.37327	1.26440e-05
1.59093e+04	2.85178e-02	4.05088e-04	2.39720	2.63342	1.26440e-05
1.59293e+04	2.85172e-02	3.20445e-04	1.50606	0.23338	1.26440e-05
1.59494e+04	2.85267e-02	7.45248e-04	0.55281	3.21880	1.26440e-05
1.59694e+04	2.85198e-02	2.73797e-04	1.83996	2.93485	1.26440e-05
1.59895e+04	2.85229e-02	4.70925e-04	5.57542	5.49139	1.26440e-05
1.60095e+04	2.85191e-02	4.22604e-04	1.95462	1.87975	1.26440e-05
1.60295e+04	2.85302e-02	6.95594e-04	0.82276	1.03819	1.26440e-05
1.60496e+04	2.85213e-02	3.05473e-04	3.00504	2.19677	1.26440e-05
1.60696e+04	2.85194e-02	4.19653e-04	3.98090	3.55340	1.26440e-05
1.60896e+04	2.85249e-02	2.33357e-04	1.62784	0.96741	1.26440e-05
1.61097e+04	2.85188e-02	5.17655e-04	5.36530	3.88965	1.26440e-05
1.61297e+04	2.85178e-02	5.55508e-04	4.85486	3.76585	1.26440e-05
1.61498e+04	2.85329e-02	5.59412e-04	0.31423	0.43824	1.26440e-05
1.61698e+04	2.85210e-02	4.95930e-04	1.67133	2.76636	1.26440e-05
1.61898e+04	2.85329e-02	5.52226e-04	5.87599	1.25954	1.26440e-05
1.62099e+04	2.85242e-02	5.50866e-04	3.92461	4.95564	1.26440e-05
1.62299e+04	2.85158e-02	7.22663e-04	3.37655	6.24794	1.26440e-05
1.62499e+04	2.85250e-02	2.97746e-04	4.90495	4.48503	1.26440e-05
1.62700e+04	2.85303e-02	6.60074e-04	0.31130	1.60256	1.26440e-05
1.62900e+04	2.85331e-02	2.35716e-04	5.40329	0.59859	1.26440e-05
1.63100e+04	2.85185e-02	6.54797e-04	2.72761	0.13383	1.26440e-05
1.63301e+04	2.85209e-02	5.74853e-04	2.48025	2.52527	1.26440e-05
1.63501e+04	2.85248e-02	3.01897e-04	2.18400	3.98900	1.26440e-05
1.63702e+04	2.85298e-02	6.13867e-04	5.73539	0.65622	1.26440e-05
1.63902e+04	2.85321e-02	4.81309e-04	1.11781	4.49347	1.26440e-05
1.64102e+04	2.85307e-02	5.66924e-04	1.05554	2.83521	1.26440e-05
1.64303e+04	2.85222e-02	5.18784e-04	1.16904	0.00652	1.26440e-05
1.64503e+04	2.85278e-02	6.22713e-04	0.59127	3.18247	1.26440e-05
1.64703e+04	2.85313e-02	3.04072e-04	4.03777	1.39135	1.26440e-05
1.64904e+04	2.85308e-02	7.12589e-04	0.00873	6.07852	1.26440e-05
1.65104e+04	2.85369e-02	8.74810e-04	5.87185	6.21838	1.26440e-05
1.65305e+04	2.85371e-02	7.64191e-04	5.60773	5.21029	1.26440e-05
1.65505e+04	2.85234e-02	5.97713e-04	4.57707	4.00529	1.26440e-05
1.65705e+04	2.85337e-02	6.52595e-04	0.25035	5.16015	1.26440e-05
1.65906e+04	2.85197e-02	7.23242e-04	3.38498	4.15430	1.26440e-05
1.66106e+04	2.85286e-02	2.59251e-04	1.34026	1.04053	1.26440e-05
1.66306e+04	2.85391e-02	5.41257e-04	0.55952	1.95024	1.26440e-05
1.66507e+04	2.85273e-02	5.94258e-04	2.13026	5.82757	1.26440e-05
1.66707e+04	2.85283e-02	4.46020e-04	4.41960	1.76701	1.26440e-05
1.66908e+04	2.85347e-02	6.90862e-04	0.74592	2.68345	1.26440e-05
1.67108e+04	2.85259e-02	3.88318e-04	4.02471	2.00145	1.26440e-05
1.67308e+04	2.85294e-02	2.77736e-04	3.31451	4.32900	1.26440e-05
1.67509e+04	2.85288e-02	5.44876e-04	4.71088	3.60099	1.26440e-05
1.67709e+04	2.85401e-02	5.31707e-04	5.80346	2.25786	1.26440e-05
1.67909e+04	2.85351e-02	3.71543e-04	0.61011	6.22838	1.26440e-05
1.68110e+04	2.85419e-02	6.89834e-04	5.36854	5.61677	1.26440e-05
1.68310e+04	2.85327e-02	3.25121e-04	2.92486	4.95251	1.26440e-05
1.68511e+04	2.85311e-02	4.36990e-04	1.85859	1.96587	1.26440e-05
1.68711e+04	2.85328e-02	4.94754e-04	3.02536	2.10716	1.26440e-05
1.68911e+04	2.85333e-02	5.62513e-04	5.10388	0.35728	1.26440e-05
1.69112e+04	2.85278e-02	3.70833e-04	2.07649	2.78172	1.26440e-05
1.69312e+04	2.85432e-02	5.80445e-04	5.73192	3.82147	1.26440e-05
1.69512e+04	2.85317e-02	4.19557e-04	4.40488	2.60043	1.26440e-05
1.69713e+04	2.85233e-02	5.57431e-04	3.03484	0.49533	1.26440e-05
1.69913e+04	2.85329e-02	2.63772e-04	4.91510	0.44829	1.26440e-05
1.70113e+04	2.85395e-02	7.84539e-04	0.46491	5.81804	1.26440e-05
1.70314e+04	2.85326e-02	2.32331e-04	3.57530	2.67056	1.26440e-05
1.70514e+04	2.85385e-02	6.08686e-04	0.87844	4.40757	1.26440e-05
1.70714e+04	2.85432e-02	5.03614e-04	0.18114	3.24964	1.26440e-05
1.70915e+04	2.85431e-02	4.53869e-04	5.60828	1.29763	1.26440e-05
1.71115e+04	2.85384e-02	6.32148e-04	0.39803	2.79150	1.26440e-05
1.71316e+04	2.85346e-02	3.02986e-04	2.79774	1.98157	1.26440e-05
1.71516e+04	2.85299e-02	3.49090e-04	5.50047	6.19604	1.26440e-05
1.71716e+04	2.85253e-02	5.98510e-04	2.93379	2.18148	1.26440e-05
1.71917e+04	2.85437e-02	6.50699e-04	0.82450	3.01216	1.26440e-05
1.72117e+04	2.85448e-02	3.21100e-04	0.81876	0.82709	1.26440e-05
1.72317e+04	2.85257e-02	5.28437e-04	2.74606	2.04478	1.26440e-05
1.72518e+04	2.85318e-02	3.68454e-04	4.10626	2.92061	1.26440e-05
1.72718e+04	2.85334e-02	6.08021e-04	1.84737	0.25438	1.26440e-05
1.72918e+04	2.85318e-02	3.85415e-04	5.44687	3.35654	1.26440e-05
1.73119e+04	2.85326e-02	5.76800e-04	3.82205	4.46677	1.26440e-05
1.73319e+04	2.85361e-02	5.05102e-04	4.82415	2.02633	1.26440e-05
1.73520e+04	2.85369e-02	5.71771e-04	5.34435	5.36509	1.26440e-05
1.73720e+04	2.85438e-02	7.62104e-04	5.71604	1.64422	1.26440e-05
1.73920e+04	2.85451e-02	4.05842e-04	1.49909	1.55630	1.26440e-05
1.74121e+04	2.85359e-02	5.07520e-04	5.48517	4.92944	1.26440e-05
1.74321e+04	2.85383e-02	5.86597e-04	5.22577	5.40557	1.26440e-05
1.74521e+04	2.85433e-02	3.88528e-04	4.97730	4.95046	1.26440e-05
1.74722e+04	2.85322e-02	6.64509e-04	3.54416	4.78663	1.26440e-05
1.74922e+04	2.85404e-02	4.03830e-04	5.50475	0.24918	1.26440e-05
1.75123e+04	2.85341e-02	5.27321e-04	1.35984	0.85246	1.26440e-05
1.75323e+04	2.85321e-02	4.61269e-04	3.17387	0.86203	1.26440e-05
1.75523e+04	2.85389e-02	3.36256e-04	1.08886	3.84117	1.26440e-05
1.75724e+04	2.85496e-02	5.23259e-04	6.10333	5.15719	1.26440e-05
1.75924e+04	2.85389e-02	5.26654e-04	5.62577	4.77635	1.26440e-05
1.76124e+04	2.85372e-02	4.20736e-04	0.29983	2.04716	1.26440e-05
1.76325e+04	2.85377e-02	3.72118e-04	2.39637	3.54075	1.26440e-05
1.76525e+04	2.85406e-02	2.55482e-04	4.65730	3.86165	1.26440e-05
1.76726e+04	2.85386e-02	3.53936e-04	1.76582	2.20853	1.26440e-05
1.76926e+04	2.85522e-02	6.91642e-04	5.36364	5.77093	1.26440e-05
1.77126e+04	2.85426e-02	4.89744e-04	3.01452	1.82342	1.26440e-05
1.77327e+04	2.85359e-02	4.35373e-04	2.22905	1.72470	1.26440e-05
1.77527e+04	2.85503e-02	3.48616e-04	1.51379	0.58648	1.26440e-05
1.77727e+04	2.85410e-02	4.66583e-04	4.00639	1.56985	1.26440e-05
1.77928e+04	2.85488e-02	3.59831e-04	5.48710	2.61724	1.26440e-05
1.78128e+04	2.85524e-02	6.75501e-04	0.71173	2.81470	1.26440e-05
1.78328e+04	2.85418e-02	2.75199e-04	4.97339	5.71731	1.26440e-05
1.78529e+04	2.85433e-02	5.40832e-04	4.54018	6.06039	1.26440e-05
1.78729e+04	2.85445e-02	3.23937e-04	3.28693	0.01672	1.26440e-05
1.78930e+04	2.85335e-02	5.65258e-04	2.85382	4.76334	1.26440e-05
1.79130e+04	2.85399e-02	5.40475e-04	3.78041	0.94739	1.26440e-05
1.79330e+04	2.85472e-02	5.67349e-04	5.90182	1.41413	1.26440e-05
1.79531e+04	2.85406e-02	3.69909e-04	2.90938	6.13940	1.26440e-05
1.79731e+04	2.85511e-02	4.36169e-04	6.13201	3.70908	1.26440e-05
1.79931e+04	2.85354e-02	5.23874e-04	3.70478	5.92681	1.26440e-05
1.80132e+04	2.85443e-02	4.24047e-04	1.71628	0.53906	1.26440e-05
1.80332e+04	2.85447e-02	5.49936e-04	1.02887	5.56650	1.26440e-05
1.80533e+04	2.85454e-02	2.39459e-04	2.11575	1.68502	1.26440e-05
1.80733e+04	2.85459e-02	3.36937e-04	3.32185	3.11401	1.26440e-05
1.80933e+04	2.85539e-02	4.51183e-04	5.63030	2.39658	1.26440e-05
1.81134e+04	2.85395e-02	6.46911e-04	2.68468	6.02799	1.26440e-05
1.81334e+04	2.85528e-02	7.18929e-04	6.12573	2.46282	1.26440e-05
1.81534e+04	2.85453e-02	5.92359e-04	4.23068	3.35717	1.26440e-05
1.81735e+04	2.85487e-02	2.56494e-04	4.75349	1.00261	1.26440e-05
1.81935e+04	2.85465e-02	2.20015e-04	4.29451	4.87627	1.26440e-05
1.82136e+04	2.85476e-02	5.32164e-04	3.87085	1.51062	1.26440e-05
1.82336e+04	2.85515e-02	5.51774e-04	5.72032	1.37249	1.26440e-05
1.82536e+04	2.85516e-02	5.01666e-04	1.28571	0.35994	1.26440e-05
1.82737e+04	2.85433e-02	4.36994e-04	3.36686	4.52162	1.26440e-05
1.82937e+04	2.85436e-02	4.45914e-04	1.47130	5.38149	1.26440e-05
1.83137e+04	2.85582e-02	5.12025e-04	5.83739	5.37111	1.26440e-05
1.83338e+04	2.85528e-02	5.15992e-04	5.08774	3.41300	1.26440e-05
1.83538e+04	2.85601e-02	7.72162e-04	5.49823	5.70741	1.26440e-05
1.83738e+04	2.85543e-02	3.87573e-04	5.95967	0.72534	1.26440e-05
1.83939e+04	2.85524e-02	6.61956e-04	6.16737	1.31606	1.26440e-05
1.84139e+04	2.85571e-02	5.63816e-04	0.85204	0.33300	1.26440e-05
1.84340e+04	2.85533e-02	4.90357e-04	5.66677	0.98100	1.26440e-05
1.84540e+04	2.85589e-02	2.91689e-04	0.57799	4.35758	1.26440e-05
1.84740e+04	2.85509e-02	5.71396e-04	0.23560	1.95605	1.26440e-05
1.84941e+04	2.85545e-02	3.18849e-04	5.89861	5.31629	1.26440e-05
1.85141e+04	2.85614e-02	4.41321e-04	5.65306	1.17820	1.26440e-05
1.85341e+04	2.85495e-02	3.18636e-04	5.01533	2.91812	1.26440e-05
1.85542e+04	2.85568e-02	3.12661e-04	5.33279	2.64705	1.26440e-05
1.85742e+04	2.85497e-02	2.87476e-04	1.42521	5.74001	1.26440e-05
1.85943e+04	2.85434e-02	7.23300e-04	2.95902	2.60874	1.26440e-05
1.86143e+04	2.85571e-02	7.23915e-04	0.13811	3.01207	1.26440e-05
1.86343e+04	2.85427e-02	7.42798e-04	3.12223	2.89035	1.26440e-05
1.86544e+04	2.85491e-02	3.73697e-04	1.93309	6.04647	1.26440e-05
1.86744e+04	2.85626e-02	5.04559e-04	5.80865	3.33141	1.26440e-05
1.86944e+04	2.85570e-02	5.23357e-04	5.89907	3.64113	1.26440e-05
1.87145e+04	2.85609e-02	4.83909e-04	5.97940	2.91213	1.26440e-05
1.87345e+04	2.85626e-02	5.09475e-04	0.42005	0.68654	1.26440e-05
1.87546e+04	2.85643e-02	7.79423e-04	0.75957	4.33982	1.26440e-05
1.87746e+04	2.85539e-02	2.24504e-04	4.26461	4.02362	1.26440e-05
1.87946e+04	2.85583e-02	5.88685e-04	5.94598	4.58940	1.26440e-05
1.88147e+04	2.85597e-02	4.68589e-04	0.98055	4.57343	1.26440e-05
1.88347e+04	2.85548e-02	5.64663e-04	5.87178	0.24376	1.26440e-05
1.88547e+04	2.85555e-02	2.78248e-04	4.90855	0.93528	1.26440e-05
1.88748e+04	2.85569e-02	2.81608e-04	3.53648	1.03424	1.26440e-05
1.88948e+04	2.85461e-02	7.23284e-04	2.94052	5.79231	1.26440e-05
1.89148e+04	2.85459e-02	5.39446e-04	2.70072	3.14525	1.26440e-05
1.89349e+04	2.85616e-02	3.36907e-04	4.54796	3.84474	1.26440e-05
1.89549e+04	2.85580e-02	5.33809e-04	5.44099	4.49448	1.26440e-05
1.89750e+04	2.85657e-02	5.32367e-04	0.37116	3.99307	1.26440e-05
1.89950e+04	2.85549e-02	1.82793e-04	3.26502	1.10468	1.26440e-05
1.90150e+04	2.85649e-02	4.87716e-04	6.09375	3.59264	1.26440e-05
1.90351e+04	2.85568e-02	4.83850e-04	4.64121	3.15128	1.26440e-05
1.90551e+04	2.85654e-02	4.07359e-04	1.40929	3.73253	1.26440e-05
1.90751e+04	2.85603e-02	5.05933e-04	0.64364	1.02623	1.26440e-05
1.90952e+04	2.85523e-02	5.05665e-04	1.16048	2.35145	1.26440e-05
1.91152e+04	2.85625e-02	6.63802e-04	0.25572	4.24241	1.26440e-05
1.91353e+04	2.85605e-02	6.47906e-04	0.29067	4.48638	1.26440e-05
1.91553e+04	2.85572e-02	5.48953e-04	2.30346	1.79171	1.26440e-05
1.91753e+04	2.85534e-02	5.65679e-04	3.67933	5.07918	1.26440e-05
1.91954e+04	2.85687e-02	5.09390e-04	0.43946	5.99713	1.26440e-05
1.92154e+04	2.85486e-02	5.64860e-04	2.72188	0.53393	1.26440e-05
1.92354e+04	2.85588e-02	2.52913e-04	0.75652	4.63884	1.26440e-05
1.92555e+04	2.85565e-02	5.11431e-04	3.89913	2.81860	1.26440e-05
1.92755e+04	2.85525e-02	6.50753e-04	2.81149	4.48294	1.26440e-05
1.92955e+04	2.85598e-02	5.96611e-04	0.55523	0.08166	1.26440e-05
1.93156e+04	2.85677e-02	7.79098e-04	0.55969	5.09116	1.26440e-05
1.93356e+04	2.85553e-02	5.30727e-04	1.46955	2.20746	1.26440e-05
1.93557e+04	2.85545e-02	4.32792e-04	1.32478	5.76605	1.26440e-05
1.93757e+04	2.85678e-02	4.03681e-04	1.45633	1.80408	1.26440e-05
1.93957e+04	2.85704e-02	4.55786e-04	5.02611	0.02068	1.26440e-05
1.94158e+04	2.85701e-02	4.99492e-04	5.80957	0.11572	1.26440e-05
1.94358e+04	2.85595e-02	4.84369e-04	1.40808	4.42765	1.26440e-05
1.94558e+04	2.85594e-02	2.66326e-04	4.79342	0.28153	1.26440e-05
1.94759e+04	2.85612e-02	3.52751e-04	2.90957	0.53578	1.26440e-05
1.94959e+04	2.85640e-02	5.84321e-04	0.70787	0.13919	1.26440e-05
1.95160e+04	2.85655e-02	6.12721e-04	5.85595	4.22969	1.26440e-05
1.95360e+04	2.85624e-02	5.72289e-04	5.65876	0.29389	1.26440e-05
1.95560e+04	2.85593e-02	4.82371e-04	4.63141	2.48490	1.26440e-05
1.95761e+04	2.85615e-02	5.73291e-04	4.11921	3.41124	1.26440e-05
1.95961e+04	2.85629e-02	5.75000e-04	5.66868	1.52647	1.26440e-05
1.96161e+04	2.85658e-02	6.97581e-04	6.26272	5.84758	1.26440e-05
1.96362e+04	2.85667e-02	6.65671e-04	0.09461	3.63736	1.26440e-05
1.96562e+04	2.85628e-02	4.01571e-04	2.54630	4.61408	1.26440e-05
1.96763e+04	2.85583e-02	5.32141e-04	4.72516	4.83293	1.26440e-05
1.96963e+04	2.85641e-02	2.51008e-04	1.59286	3.40379	1.26440e-05
1.97163e+04	2.85700e-02	3.05708e-04	5.27739	0.61800	1.26440e-05
1.97364e+04	2.85630e-02	1.83982e-04	3.39704	2.39333	1.26440e-05
1.97564e+04	2.85731e-02	8.35937e-04	0.28440	4.74006	1.26440e-05
1.97764e+04	2.85679e-02	6.43111e-04	5.91144	3.77065	1.26440e-05
1.97965e+04	2.85749e-02	5.03768e-04	5.80201	1.30678	1.26440e-05
1.98165e+04	2.85639e-02	5.77268e-04	4.16269	5.97389	1.26440e-05
1.98365e+04	2.85604e-02	5.51644e-04	3.83753	2.15729	1.26440e-05
1.98566e+04	2.85661e-02	2.21031e-04	5.21661	2.01112	1.26440e-05
