# t [tau_{circ,b}]	a	e	mean_anomaly	varpi	mass/M_star
7.25469e+01	2.23182e-02	1.73110e-02	6.25110	3.09308	1.29620e-05
7.29171e+01	2.23176e-02	1.70342e-02	5.85614	0.81566	1.29620e-05
7.32872e+01	2.23130e-02	1.66801e-02	5.86618	4.62216	1.29620e-05
7.36573e+01	2.23190e-02	1.74995e-02	6.25931	1.97050	1.29620e-05
7.40275e+01	2.23203e-02	1.71480e-02	0.70630	5.47212	1.29620e-05
7.43976e+01	2.23091e-02	1.63255e-02	1.82746	2.53098	1.29620e-05
7.47677e+01	2.23193e-02	1.63290e-02	3.31309	5.68750	1.29620e-05
7.51379e+01	2.23182e-02	1.72508e-02	5.16314	2.40088	1.29620e-05
7.55080e+01	2.23197e-02	1.69668e-02	1.06058	5.27060	1.29620e-05
7.58782e+01	2.23200e-02	1.58675e-02	3.60456	1.69665	1.29620e-05
7.62483e+01	2.23134e-02	1.64759e-02	0.26990	4.23082	1.29620e-05
7.66184e+01	2.23167e-02	1.63824e-02	3.59607	0.28028	1.29620e-05
7.69886e+01	2.23134e-02	1.67790e-02	0.94929	2.50326	1.29620e-05
7.73587e+01	2.23163e-02	1.67714e-02	4.94405	4.56911	1.29620e-05
7.77288e+01	2.23060e-02	1.71139e-02	3.02029	0.18687	1.29620e-05
7.80990e+01	2.23175e-02	1.66274e-02	1.47627	1.93418	1.29620e-05
7.84691e+01	2.23190e-02	1.66761e-02	0.25465	3.53209	1.29620e-05
7.88392e+01	2.23162e-02	1.68587e-02	5.67964	4.96581	1.29620e-05
7.92094e+01	2.23154e-02	1.65689e-02	5.19305	6.22509	1.29620e-05
7.95795e+01	2.23142e-02	1.63614e-02	5.03233	1.07235	1.29620e-05
7.99497e+01	2.23148e-02	1.67116e-02	5.26506	2.03187	1.29620e-05
8.03198e+01	2.23165e-02	1.65372e-02	5.83690	2.82169	1.29620e-05
8.06899e+01	2.23190e-02	1.65167e-02	0.45310	3.47954	1.29620e-05
8.10601e+01	2.23161e-02	1.65605e-02	1.71518	3.96956	1.29620e-05
8.14302e+01	2.23052e-02	1.65977e-02	3.34223	4.29000	1.29620e-05
8.18003e+01	2.23171e-02	1.65733e-02	5.31932	4.47963	1.29620e-05
8.21705e+01	2.23116e-02	1.65486e-02	1.34694	4.50278	1.29620e-05
8.25406e+01	2.23131e-02	1.57654e-02	3.99322	4.38399	1.29620e-05
