# t [tau_{circ,b}]	a	e	mean_anomaly	varpi	mass/M_star
9.29045e+01	1.58635e-02	5.05307e-05	4.35278	4.72966	4.36970e-05
9.32746e+01	1.58637e-02	1.17960e-03	5.48874	0.86756	4.36970e-05
9.36447e+01	1.58630e-02	1.26960e-03	0.58944	3.43395	4.36970e-05
9.40149e+01	1.58640e-02	1.07929e-04	5.64684	2.71874	4.36970e-05
9.43850e+01	1.58617e-02	9.78874e-04	1.36621	5.44975	4.36970e-05
9.47552e+01	1.58640e-02	1.44123e-03	5.05627	0.64473	4.36970e-05
9.51253e+01	1.58601e-02	1.01941e-03	2.47752	2.45285	4.36970e-05
9.54954e+01	1.58597e-02	2.08341e-04	2.58856	1.96036	4.36970e-05
9.58656e+01	1.58621e-02	1.00976e-03	1.24010	3.31447	4.36970e-05
9.62357e+01	1.58607e-02	1.33615e-03	0.76062	4.18752	4.36970e-05
9.66058e+01	1.58622e-02	1.24592e-03	0.43692	5.33287	4.36970e-05
9.69760e+01	1.58638e-02	9.29093e-04	0.91990	6.01394	4.36970e-05
9.73461e+01	1.58622e-02	4.81596e-05	3.70811	4.77274	4.36970e-05
9.77163e+01	1.58606e-02	2.96908e-04	5.70712	4.70473	4.36970e-05
9.80864e+01	1.58614e-02	9.76279e-04	1.32367	5.11721	4.36970e-05
9.84565e+01	1.58596e-02	1.23293e-03	4.07798	5.10123	4.36970e-05
9.88267e+01	1.58591e-02	1.28943e-03	1.18796	4.78292	4.36970e-05
9.91968e+01	1.58633e-02	1.42706e-03	5.06867	4.35732	4.36970e-05
9.95669e+01	1.58611e-02	1.18405e-03	2.68422	4.29085	4.36970e-05
9.99371e+01	1.58633e-02	1.27471e-03	1.19578	3.70734	4.36970e-05
1.00307e+02	1.58618e-02	1.22445e-03	0.49624	2.75539	4.36970e-05
1.00677e+02	1.58611e-02	1.20120e-03	0.25506	1.67793	4.36970e-05
1.01047e+02	1.58618e-02	1.23558e-03	0.46197	0.52767	4.36970e-05
1.01418e+02	1.58630e-02	1.25477e-03	1.13791	5.56612	4.36970e-05
1.01788e+02	1.58613e-02	1.16333e-03	2.55111	3.95795	4.36970e-05
1.02158e+02	1.58629e-02	1.41114e-03	4.98638	1.74508	4.36970e-05
1.02528e+02	1.58592e-02	1.28580e-03	0.98781	0.01000	4.36970e-05
1.02898e+02	1.58583e-02	1.24372e-03	3.82502	4.37731	4.36970e-05
1.03268e+02	1.58621e-02	1.06138e-03	0.97751	2.23257	4.36970e-05
1.03638e+02	1.58605e-02	3.12997e-04	5.48019	5.67535	4.36970e-05
1.04009e+02	1.58603e-02	7.52123e-05	3.33701	3.60866	4.36970e-05
1.04379e+02	1.58635e-02	9.43004e-04	0.25296	2.80862	4.36970e-05
1.04749e+02	1.58591e-02	1.08998e-03	5.91963	6.19016	4.36970e-05
1.05119e+02	1.58614e-02	1.39060e-03	6.09830	2.86072	4.36970e-05
1.05489e+02	1.58628e-02	1.17845e-03	0.16918	6.00332	4.36970e-05
1.05859e+02	1.58568e-02	2.18670e-04	1.99976	1.79579	4.36970e-05
1.06229e+02	1.58629e-02	9.06168e-04	0.59944	1.13990	4.36970e-05
1.06600e+02	1.58604e-02	1.14520e-03	2.55923	3.76921	4.36970e-05
1.06970e+02	1.58617e-02	1.12115e-03	5.48581	5.79546	4.36970e-05
1.07340e+02	1.58573e-02	2.25267e-04	2.72148	1.30803	4.36970e-05
1.07710e+02	1.58561e-02	1.08136e-03	3.82915	5.91884	4.36970e-05
1.08080e+02	1.58564e-02	1.28480e-03	2.01493	1.20247	4.36970e-05
1.08450e+02	1.58571e-02	1.62640e-04	1.02088	2.30815	4.36970e-05
1.08820e+02	1.58562e-02	1.09383e-03	3.46676	0.33264	4.36970e-05
1.09191e+02	1.58563e-02	1.29095e-03	3.10608	1.56539	4.36970e-05
1.09561e+02	1.58584e-02	1.35349e-04	3.09790	2.75906	4.36970e-05
1.09931e+02	1.58620e-02	1.21243e-03	1.24011	6.15885	4.36970e-05
1.10301e+02	1.58604e-02	3.20250e-04	3.08077	6.21724	4.36970e-05
1.10671e+02	1.58585e-02	9.34967e-04	2.20351	3.06383	4.36970e-05
1.11041e+02	1.58585e-02	1.12788e-03	4.32850	3.58964	4.36970e-05
1.11411e+02	1.58577e-02	4.63680e-04	4.87807	6.00117	4.36970e-05
1.11781e+02	1.58560e-02	1.26172e-03	1.93894	5.97056	4.36970e-05
1.12152e+02	1.58614e-02	1.37614e-04	0.05421	5.23726	4.36970e-05
1.12522e+02	1.58568e-02	1.21161e-03	1.42974	1.59644	4.36970e-05
1.12892e+02	1.58602e-02	7.58916e-05	6.26893	1.16787	4.36970e-05
1.13262e+02	1.58556e-02	1.27921e-03	2.98869	2.88355	4.36970e-05
1.13632e+02	1.58620e-02	8.93592e-04	0.17539	4.48128	4.36970e-05
1.14002e+02	1.58615e-02	1.12858e-03	0.27758	3.51050	4.36970e-05
1.14372e+02	1.58558e-02	9.87839e-04	4.78353	4.76861	4.36970e-05
1.14743e+02	1.58573e-02	1.94720e-04	0.26020	2.87964	4.36970e-05
1.15113e+02	1.58606e-02	1.36054e-03	5.61110	3.98631	4.36970e-05
1.15483e+02	1.58595e-02	7.02463e-04	5.37676	4.74070	4.36970e-05
1.15853e+02	1.58580e-02	8.17789e-04	1.57210	3.12595	4.36970e-05
1.16223e+02	1.58601e-02	1.10715e-03	2.23889	3.66842	4.36970e-05
1.16593e+02	1.58596e-02	7.03183e-05	6.11626	1.38754	4.36970e-05
1.16963e+02	1.58567e-02	7.06567e-04	1.92411	1.19286	4.36970e-05
1.17334e+02	1.58602e-02	1.26144e-03	4.54978	0.80642	4.36970e-05
1.17704e+02	1.58609e-02	8.71074e-04	0.84078	0.81191	4.36970e-05
