# t [tau_{circ,b}]	a	e	mean_anomaly	varpi	mass/M_star
1.31473e+03	3.84059e-02	1.00243e-02	5.11718	4.28970	3.47100e-05
1.31510e+03	3.83922e-02	9.74383e-03	3.33206	4.05351	3.47100e-05
1.31547e+03	3.84032e-02	9.80834e-03	1.80288	3.54120	3.47100e-05
1.31584e+03	3.84043e-02	1.01614e-02	0.13418	3.18171	3.47100e-05
1.31621e+03	3.84017e-02	9.79167e-03	4.73200	2.83365	3.47100e-05
1.31658e+03	3.83920e-02	1.00847e-02	3.10492	2.42357	3.47100e-05
1.31695e+03	3.83954e-02	9.76155e-03	1.48167	2.00642	3.47100e-05
1.31732e+03	3.84501e-02	1.03097e-02	6.27895	1.44605	3.47100e-05
1.31769e+03	3.84090e-02	9.90615e-03	4.89608	0.77867	3.47100e-05
1.31806e+03	3.84008e-02	9.87889e-03	3.30206	0.32075	3.47100e-05
1.31843e+03	3.84069e-02	9.90251e-03	1.79015	6.05911	3.47100e-05
1.31880e+03	3.83999e-02	9.86412e-03	0.32819	5.46190	3.47100e-05
1.31917e+03	3.84151e-02	9.73063e-03	5.20888	4.80108	3.47100e-05
1.31954e+03	3.84002e-02	9.92116e-03	4.01230	3.92641	3.47100e-05
1.31991e+03	3.84007e-02	9.89738e-03	2.58058	3.28695	3.47100e-05
1.32028e+03	3.84183e-02	1.01206e-02	1.18072	2.61073	3.47100e-05
1.32065e+03	3.84152e-02	1.02543e-02	6.17335	1.81125	3.47100e-05
1.32102e+03	3.84203e-02	9.64481e-03	4.90701	0.99547	3.47100e-05
1.32139e+03	3.84032e-02	9.80273e-03	3.83164	6.26353	3.47100e-05
1.32176e+03	3.84005e-02	9.90570e-03	2.53812	5.46689	3.47100e-05
1.32213e+03	3.84192e-02	1.00573e-02	1.27327	4.63665	3.47100e-05
1.32250e+03	3.84109e-02	1.01386e-02	0.11730	3.69520	3.47100e-05
1.32287e+03	3.84129e-02	9.68534e-03	5.27090	2.72327	3.47100e-05
1.32324e+03	3.83906e-02	1.00077e-02	4.33405	1.55068	3.47100e-05
1.32361e+03	3.83977e-02	9.94726e-03	3.20090	0.57443	3.47100e-05
1.32398e+03	3.84083e-02	9.87762e-03	2.10056	5.84375	3.47100e-05
1.32435e+03	3.83979e-02	9.84614e-03	1.06842	4.75929	3.47100e-05
1.32472e+03	3.84519e-02	1.03338e-02	0.14168	3.56321	3.47100e-05
1.32509e+03	3.84030e-02	1.01274e-02	5.56681	2.29549	3.47100e-05
1.32546e+03	3.83947e-02	9.83212e-03	4.54952	1.18386	3.47100e-05
1.32583e+03	3.84181e-02	9.45613e-03	3.64800	6.22436	3.47100e-05
1.32620e+03	3.84013e-02	9.49233e-03	2.70469	5.03230	3.47100e-05
1.32657e+03	3.84001e-02	9.90351e-03	2.01529	3.57662	3.47100e-05
1.32694e+03	3.84144e-02	1.01532e-02	1.14207	2.30726	3.47100e-05
1.32731e+03	3.84039e-02	9.87119e-03	0.31634	0.98515	3.47100e-05
1.32768e+03	3.84027e-02	9.89198e-03	5.83434	5.88174	3.47100e-05
1.32805e+03	3.84192e-02	9.72112e-03	5.08186	4.47985	3.47100e-05
1.32842e+03	3.83924e-02	9.89337e-03	4.51804	2.88061	3.47100e-05
1.32879e+03	3.84139e-02	9.63531e-03	3.80215	1.43407	3.47100e-05
1.32916e+03	3.83920e-02	1.00544e-02	3.09727	6.25478	3.47100e-05
1.32953e+03	3.84109e-02	9.38916e-03	2.39625	4.78590	3.47100e-05
1.32990e+03	3.84000e-02	9.88340e-03	1.98877	3.01434	3.47100e-05
1.33027e+03	3.84133e-02	9.94440e-03	1.35984	1.46664	3.47100e-05
1.33064e+03	3.84004e-02	9.90854e-03	0.80887	6.11785	3.47100e-05
1.33101e+03	3.84047e-02	9.94849e-03	0.24071	4.50099	3.47100e-05
1.33138e+03	3.84404e-02	1.00231e-02	6.08985	2.73264	3.47100e-05
1.33175e+03	3.83983e-02	9.99074e-03	5.73187	0.89545	3.47100e-05
1.33212e+03	3.84137e-02	9.99987e-03	5.25791	5.45530	3.47100e-05
1.33249e+03	3.84085e-02	9.88699e-03	4.83412	3.67799	3.47100e-05
1.33286e+03	3.84039e-02	9.48860e-03	4.39327	1.91462	3.47100e-05
1.33323e+03	3.83929e-02	9.99600e-03	4.23201	6.14684	3.47100e-05
1.33360e+03	3.84128e-02	9.67681e-03	3.87153	4.29528	3.47100e-05
1.33397e+03	3.84136e-02	9.50942e-03	3.53606	2.41385	3.47100e-05
1.33435e+03	3.83883e-02	9.80609e-03	3.20760	0.52312	3.47100e-05
1.33472e+03	3.83972e-02	9.84226e-03	3.17152	4.61457	3.47100e-05
1.33509e+03	3.83974e-02	9.92212e-03	2.90177	2.65740	3.47100e-05
1.33546e+03	3.84019e-02	9.80638e-03	2.68046	0.64669	3.47100e-05
1.33583e+03	3.84101e-02	9.35159e-03	2.46346	4.91248	3.47100e-05
1.33620e+03	3.84151e-02	9.56785e-03	2.49699	2.63520	3.47100e-05
1.33657e+03	3.83976e-02	9.95480e-03	2.38100	0.49823	3.47100e-05
1.33694e+03	3.84104e-02	9.77646e-03	2.24309	4.67193	3.47100e-05
1.33731e+03	3.84072e-02	9.58878e-03	2.15607	2.50932	3.47100e-05
1.33768e+03	3.84103e-02	9.74610e-03	2.31082	0.09588	3.47100e-05
1.33805e+03	3.83957e-02	9.98874e-03	2.32160	4.11179	3.47100e-05
1.33842e+03	3.84107e-02	9.74922e-03	2.29162	1.87923	3.47100e-05
1.33879e+03	3.84109e-02	9.41934e-03	2.31421	5.87518	3.47100e-05
1.33916e+03	3.84152e-02	9.50845e-03	2.58789	3.32770	3.47100e-05
1.33953e+03	3.84006e-02	9.83731e-03	2.69822	0.94555	3.47100e-05
1.33990e+03	3.83963e-02	9.91784e-03	2.82033	4.82916	3.47100e-05
1.34027e+03	3.83897e-02	9.74859e-03	2.95765	2.41205	3.47100e-05
1.34064e+03	3.83965e-02	9.84691e-03	3.35055	6.01367	3.47100e-05
1.34101e+03	3.84096e-02	9.61657e-03	3.52089	3.55550	3.47100e-05
1.34138e+03	3.84211e-02	9.41940e-03	3.78835	0.99577	3.47100e-05
1.34175e+03	3.84035e-02	9.49527e-03	3.99131	4.76940	3.47100e-05
1.34212e+03	3.83917e-02	9.87810e-03	4.48369	1.97339	3.47100e-05
1.34249e+03	3.84038e-02	9.72184e-03	4.77333	5.66353	3.47100e-05
1.34286e+03	3.84060e-02	9.94889e-03	5.12893	3.00087	3.47100e-05
1.34323e+03	3.84094e-02	9.47357e-03	5.48999	0.32884	3.47100e-05
1.34360e+03	3.84022e-02	1.00221e-02	6.09063	3.69332	3.47100e-05
1.34397e+03	3.84113e-02	1.00069e-02	0.17363	1.00852	3.47100e-05
1.34434e+03	3.83903e-02	9.62098e-03	0.64775	4.49514	3.47100e-05
1.34471e+03	3.84301e-02	9.83497e-03	1.24361	1.56925	3.47100e-05
1.34508e+03	3.83924e-02	9.85571e-03	1.84050	4.92677	3.47100e-05
1.34545e+03	3.84108e-02	9.71929e-03	2.31737	2.11511	3.47100e-05
1.34582e+03	3.83917e-02	9.68084e-03	2.90774	5.47174	3.47100e-05
1.34619e+03	3.84032e-02	9.71257e-03	3.72674	2.30741	3.47100e-05
1.34656e+03	3.83942e-02	9.93943e-03	4.28078	5.69201	3.47100e-05
1.34693e+03	3.84091e-02	9.89638e-03	4.95612	2.65601	3.47100e-05
1.34730e+03	3.84119e-02	9.43553e-03	5.62203	5.92050	3.47100e-05
1.34767e+03	3.84033e-02	1.00344e-02	0.21532	2.68480	3.47100e-05
1.34804e+03	3.84062e-02	9.97798e-03	0.91458	5.90761	3.47100e-05
1.34841e+03	3.83930e-02	9.70802e-03	1.67159	2.78735	3.47100e-05
1.34878e+03	3.84148e-02	9.47169e-03	2.63180	5.73837	3.47100e-05
1.34915e+03	3.84070e-02	9.65208e-03	3.45090	2.54881	3.47100e-05
1.34952e+03	3.84066e-02	9.84743e-03	4.31730	5.59039	3.47100e-05
1.34989e+03	3.84168e-02	9.66092e-03	5.17438	2.35464	3.47100e-05
1.35026e+03	3.84052e-02	1.00830e-02	6.25718	5.16850	3.47100e-05
1.35063e+03	3.84032e-02	9.91369e-03	0.86092	1.89421	3.47100e-05
1.35100e+03	3.83936e-02	9.73853e-03	1.80154	4.84701	3.47100e-05
1.35137e+03	3.84027e-02	9.66437e-03	2.99683	1.25387	3.47100e-05
1.35174e+03	3.84088e-02	9.75482e-03	3.99248	4.14439	3.47100e-05
1.35211e+03	3.84086e-02	9.90452e-03	5.01514	0.70808	3.47100e-05
1.35248e+03	3.84430e-02	1.00220e-02	6.12446	3.47515	3.47100e-05
1.35285e+03	3.84109e-02	1.01219e-02	1.02620	6.16221	3.47100e-05
1.35322e+03	3.84089e-02	9.79548e-03	2.11390	2.66075	3.47100e-05
1.35359e+03	3.83902e-02	9.71006e-03	3.26342	5.37875	3.47100e-05
1.35396e+03	3.83985e-02	9.76120e-03	4.67296	1.54477	3.47100e-05
1.35433e+03	3.84122e-02	9.97621e-03	5.83199	4.24471	3.47100e-05
1.35470e+03	3.83911e-02	9.64264e-03	0.77033	0.59505	3.47100e-05
1.35507e+03	3.84052e-02	9.80877e-03	2.18727	3.02502	3.47100e-05
1.35544e+03	3.84081e-02	9.61186e-03	3.47809	5.58314	3.47100e-05
1.35581e+03	3.84086e-02	9.81709e-03	4.81102	1.81062	3.47100e-05
1.35618e+03	3.84471e-02	1.01149e-02	6.19459	4.26566	3.47100e-05
1.35655e+03	3.84139e-02	9.88445e-03	1.35014	0.37855	3.47100e-05
1.35692e+03	3.83987e-02	9.82250e-03	2.76620	2.79428	3.47100e-05
1.35729e+03	3.84016e-02	9.48324e-03	4.16883	5.22124	3.47100e-05
1.35766e+03	3.83981e-02	9.89548e-03	5.81863	1.09802	3.47100e-05
1.35803e+03	3.84091e-02	9.99396e-03	0.96065	3.49314	3.47100e-05
1.35840e+03	3.84108e-02	9.29652e-03	2.43871	5.83359	3.47100e-05
1.35877e+03	3.83938e-02	9.92583e-03	4.21650	1.58271	3.47100e-05
1.35914e+03	3.84100e-02	9.91074e-03	5.73547	3.87349	3.47100e-05
1.35951e+03	3.83973e-02	9.74987e-03	1.01996	6.11184	3.47100e-05
1.35988e+03	3.84094e-02	9.50007e-03	2.83219	1.81503	3.47100e-05
1.36025e+03	3.83928e-02	9.82297e-03	4.43041	4.01620	3.47100e-05
1.36062e+03	3.84149e-02	1.01219e-02	6.12462	6.11645	3.47100e-05
1.36099e+03	3.84087e-02	9.63125e-03	1.69270	1.76925	3.47100e-05
1.36137e+03	3.84059e-02	9.64967e-03	3.41905	3.83111	3.47100e-05
1.36174e+03	3.84046e-02	9.89237e-03	5.17838	5.85532	3.47100e-05
1.36211e+03	3.84346e-02	9.93771e-03	0.77094	1.47263	3.47100e-05
1.36248e+03	3.84013e-02	9.77466e-03	2.63905	3.38110	3.47100e-05
1.36285e+03	3.84046e-02	9.80430e-03	4.47218	5.30855	3.47100e-05
1.36322e+03	3.84526e-02	1.02340e-02	0.10270	0.87827	3.47100e-05
1.36359e+03	3.83897e-02	9.97203e-03	2.11220	2.63238	3.47100e-05
1.36396e+03	3.84174e-02	9.59788e-03	4.04482	4.46070	3.47100e-05
1.36433e+03	3.84345e-02	9.78250e-03	6.00055	6.26105	3.47100e-05
1.36470e+03	3.83935e-02	9.79002e-03	1.81920	1.62776	3.47100e-05
1.36507e+03	3.84216e-02	9.37907e-03	3.82984	3.36635	3.47100e-05
1.36544e+03	3.84242e-02	9.55950e-03	5.85672	5.08483	3.47100e-05
1.36581e+03	3.83956e-02	9.75834e-03	1.76893	0.34644	3.47100e-05
1.36618e+03	3.84215e-02	9.40445e-03	3.86911	1.98425	3.47100e-05
1.36655e+03	3.84338e-02	9.75958e-03	5.99051	3.59662	3.47100e-05
1.36692e+03	3.83893e-02	9.89882e-03	1.98097	5.05205	3.47100e-05
1.36729e+03	3.84133e-02	9.70285e-03	4.14785	0.32908	3.47100e-05
1.36766e+03	3.84525e-02	1.02196e-02	0.08389	1.83130	3.47100e-05
1.36803e+03	3.83982e-02	9.86803e-03	2.38796	3.23420	3.47100e-05
1.36840e+03	3.84062e-02	9.76296e-03	4.64448	4.69347	3.47100e-05
1.36877e+03	3.84353e-02	9.91840e-03	0.71737	6.04626	3.47100e-05
1.36914e+03	3.83965e-02	9.87391e-03	3.07836	1.11094	3.47100e-05
1.36951e+03	3.83973e-02	9.75111e-03	5.39212	2.50171	3.47100e-05
1.36988e+03	3.84124e-02	9.59138e-03	1.62138	3.68626	3.47100e-05
1.37025e+03	3.84070e-02	9.75268e-03	4.03438	4.97174	3.47100e-05
1.37062e+03	3.84116e-02	1.00128e-02	0.11646	0.01641	3.47100e-05
1.37099e+03	3.84125e-02	9.42599e-03	2.74877	1.06973	3.47100e-05
1.37136e+03	3.84146e-02	9.88497e-03	5.22092	2.28445	3.47100e-05
1.37173e+03	3.83980e-02	9.63045e-03	1.38372	3.52069	3.47100e-05
1.37210e+03	3.83967e-02	9.86372e-03	4.13760	4.44210	3.47100e-05
1.37247e+03	3.84039e-02	9.73886e-03	0.33009	5.64108	3.47100e-05
1.37284e+03	3.83919e-02	9.61580e-03	2.91299	0.44672	3.47100e-05
1.37321e+03	3.83993e-02	9.89725e-03	5.70565	1.30621	3.47100e-05
1.37358e+03	3.84073e-02	9.77350e-03	1.98918	2.40213	3.47100e-05
1.37395e+03	3.84150e-02	9.37329e-03	4.68374	3.36851	3.47100e-05
1.37432e+03	3.84158e-02	9.97390e-03	1.21112	4.21055	3.47100e-05
1.37469e+03	3.84195e-02	9.50180e-03	3.98732	5.08656	3.47100e-05
1.37506e+03	3.84418e-02	9.97978e-03	0.48022	5.95609	3.47100e-05
1.37543e+03	3.84019e-02	9.71704e-03	3.31470	0.48296	3.47100e-05
1.37580e+03	3.84148e-02	1.00735e-02	6.11271	1.32570	3.47100e-05
1.37617e+03	3.84099e-02	9.45297e-03	2.82548	1.96343	3.47100e-05
1.37654e+03	3.84093e-02	9.84578e-03	5.65194	2.77126	3.47100e-05
1.37691e+03	3.84088e-02	9.44881e-03	2.18733	3.58267	3.47100e-05
1.37728e+03	3.84133e-02	1.01096e-02	5.36600	4.02713	3.47100e-05
1.37765e+03	3.84069e-02	9.76346e-03	1.92124	4.81021	3.47100e-05
1.37802e+03	3.84212e-02	9.50859e-03	4.92753	5.42379	3.47100e-05
1.37839e+03	3.83955e-02	9.72834e-03	1.77421	5.89409	3.47100e-05
1.37876e+03	3.84085e-02	9.75006e-03	4.78168	0.21410	3.47100e-05
1.37913e+03	3.84102e-02	9.57578e-03	1.66665	0.64944	3.47100e-05
1.37950e+03	3.84026e-02	9.62503e-03	4.73464	1.18589	3.47100e-05
1.37987e+03	3.83954e-02	9.59629e-03	1.52544	1.71207	3.47100e-05
1.38024e+03	3.84097e-02	9.74110e-03	4.89728	1.93298	3.47100e-05
1.38061e+03	3.84109e-02	9.72801e-03	1.65283	2.48649	3.47100e-05
1.38098e+03	3.84208e-02	9.47017e-03	4.88455	2.84464	3.47100e-05
1.38135e+03	3.83896e-02	9.85517e-03	1.97180	3.05589	3.47100e-05
1.38172e+03	3.84051e-02	9.84259e-03	5.17135	3.43742	3.47100e-05
1.38209e+03	3.84097e-02	9.65978e-03	2.28324	3.61535	3.47100e-05
1.38246e+03	3.84093e-02	9.83241e-03	5.57820	3.89560	3.47100e-05
1.38283e+03	3.84077e-02	9.24419e-03	2.57241	4.18889	3.47100e-05
1.38320e+03	3.84037e-02	9.94628e-03	6.13841	4.18560	3.47100e-05
1.38357e+03	3.83949e-02	9.85357e-03	3.17746	4.42568	3.47100e-05
1.38394e+03	3.84470e-02	1.00535e-02	0.35243	4.51284	3.47100e-05
1.38431e+03	3.84134e-02	9.55137e-03	3.88087	4.53933	3.47100e-05
1.38468e+03	3.83971e-02	9.68063e-03	0.99927	4.68873	3.47100e-05
1.38505e+03	3.84000e-02	9.67790e-03	4.69750	4.53500	3.47100e-05
1.38542e+03	3.84073e-02	9.73376e-03	1.83886	4.65417	3.47100e-05
1.38579e+03	3.84107e-02	9.43122e-03	5.38614	4.64814	3.47100e-05
1.38616e+03	3.83994e-02	9.75561e-03	2.83027	4.45422	3.47100e-05
1.38653e+03	3.84127e-02	9.99660e-03	0.09534	4.43862	3.47100e-05
1.38690e+03	3.84027e-02	9.69565e-03	3.94817	4.11167	3.47100e-05
1.38727e+03	3.84193e-02	9.93974e-03	1.19157	4.10989	3.47100e-05
1.38764e+03	3.84214e-02	9.48323e-03	4.92702	3.89737	3.47100e-05
1.38801e+03	3.84004e-02	9.76558e-03	2.47186	3.58377	3.47100e-05
1.38839e+03	3.84161e-02	1.00789e-02	6.18112	3.38847	3.47100e-05
1.38876e+03	3.84039e-02	9.64118e-03	3.86624	2.92762	3.47100e-05
1.38913e+03	3.84199e-02	9.91150e-03	1.23129	2.77419	3.47100e-05
1.38950e+03	3.84198e-02	9.56287e-03	5.09635	2.41347	3.47100e-05
1.38987e+03	3.84001e-02	9.73015e-03	2.79013	1.93240	3.47100e-05
1.39024e+03	3.84011e-02	9.68308e-03	0.32393	1.61094	3.47100e-05
1.39061e+03	3.83914e-02	9.79095e-03	4.42101	1.00239	3.47100e-05
1.39098e+03	3.84075e-02	9.72982e-03	1.98594	0.64193	3.47100e-05
1.39135e+03	3.84352e-02	9.71967e-03	6.00523	0.10685	3.47100e-05
1.39172e+03	3.84147e-02	9.47593e-03	3.81075	5.78031	3.47100e-05
1.39209e+03	3.83967e-02	9.56585e-03	1.46711	5.31761	3.47100e-05
1.39246e+03	3.83997e-02	9.85287e-03	5.69871	4.55635	3.47100e-05
1.39283e+03	3.84082e-02	9.49181e-03	3.42410	4.01685	3.47100e-05
1.39320e+03	3.84279e-02	9.64828e-03	1.32008	3.30007	3.47100e-05
1.39357e+03	3.84107e-02	9.82686e-03	5.46953	2.61365	3.47100e-05
1.39394e+03	3.83911e-02	9.59571e-03	3.27475	1.98414	3.47100e-05
1.39431e+03	3.84155e-02	9.83740e-03	1.29968	1.11604	3.47100e-05
1.39468e+03	3.83960e-02	9.62848e-03	5.48692	0.37951	3.47100e-05
1.39505e+03	3.84024e-02	9.59828e-03	3.63141	5.67906	3.47100e-05
1.39542e+03	3.84164e-02	9.73302e-03	1.48218	4.98853	3.47100e-05
1.39579e+03	3.84225e-02	9.44069e-03	5.82444	4.08615	3.47100e-05
1.39616e+03	3.84103e-02	9.61835e-03	3.97405	3.08748	3.47100e-05
1.39653e+03	3.83986e-02	9.61276e-03	1.94634	2.26403	3.47100e-05
1.39690e+03	3.84040e-02	9.90709e-03	0.21889	1.13423	3.47100e-05
1.39727e+03	3.84057e-02	9.69581e-03	4.57851	0.19952	3.47100e-05
1.39764e+03	3.84090e-02	9.42072e-03	2.85740	5.33819	3.47100e-05
1.39801e+03	3.84091e-02	9.88525e-03	0.95418	4.37592	3.47100e-05
1.39838e+03	3.84105e-02	9.37790e-03	5.41408	3.33101	3.47100e-05
1.39875e+03	3.84149e-02	9.44936e-03	3.79611	2.07297	3.47100e-05
1.39912e+03	3.83990e-02	9.60230e-03	1.95559	1.03652	3.47100e-05
1.39949e+03	3.83994e-02	9.78257e-03	0.40733	5.97329	3.47100e-05
1.39986e+03	3.84098e-02	9.76201e-03	4.96223	4.81733	3.47100e-05
1.40023e+03	3.83986e-02	9.66248e-03	3.44447	3.44387	3.47100e-05
1.40060e+03	3.84100e-02	9.67751e-03	1.69538	2.30133	3.47100e-05
1.40097e+03	3.84529e-02	1.01336e-02	0.14868	0.95151	3.47100e-05
1.40134e+03	3.84104e-02	9.61856e-03	4.92046	5.84598	3.47100e-05
1.40171e+03	3.83914e-02	9.57064e-03	3.28078	4.58367	3.47100e-05
1.40208e+03	3.83904e-02	9.78120e-03	1.94229	3.01269	3.47100e-05
1.40245e+03	3.84004e-02	9.62981e-03	0.34236	1.70250	3.47100e-05
1.40282e+03	3.84138e-02	1.00456e-02	5.36547	0.04588	3.47100e-05
1.40319e+03	3.84221e-02	9.30155e-03	3.85922	4.91772	3.47100e-05
1.40356e+03	3.84160e-02	9.38824e-03	2.50609	3.34550	3.47100e-05
1.40393e+03	3.84150e-02	9.92528e-03	1.05649	1.87081	3.47100e-05
1.40430e+03	3.84370e-02	9.72573e-03	6.02811	0.25363	3.47100e-05
1.40467e+03	3.84036e-02	9.56109e-03	4.75158	4.87900	3.47100e-05
1.40504e+03	3.83945e-02	9.48114e-03	3.35849	3.32532	3.47100e-05
1.40541e+03	3.83939e-02	9.85513e-03	2.24600	1.49485	3.47100e-05
1.40578e+03	3.83952e-02	9.59836e-03	0.92175	6.15879	3.47100e-05
1.40615e+03	3.84041e-02	9.89241e-03	6.14675	4.26708	3.47100e-05
1.40652e+03	3.84099e-02	9.71522e-03	4.88965	2.57351	3.47100e-05
1.40689e+03	3.84041e-02	9.59843e-03	3.87250	0.63312	3.47100e-05
1.40726e+03	3.84056e-02	9.57366e-03	2.61198	5.21852	3.47100e-05
1.40763e+03	3.84137e-02	9.49420e-03	1.60874	3.25650	3.47100e-05
1.40800e+03	3.83988e-02	9.54184e-03	0.47842	1.42207	3.47100e-05
1.40837e+03	3.84150e-02	9.29486e-03	5.68204	5.81566	3.47100e-05
1.40874e+03	3.84033e-02	9.55065e-03	4.74298	3.77898	3.47100e-05
1.40911e+03	3.84049e-02	9.24483e-03	3.67247	1.87366	3.47100e-05
1.40948e+03	3.83996e-02	9.69853e-03	2.83386	6.01190	3.47100e-05
1.40985e+03	3.83945e-02	9.58834e-03	1.80533	4.05627	3.47100e-05
1.41022e+03	3.84105e-02	9.97166e-03	1.00422	1.85518	3.47100e-05
1.41059e+03	3.84150e-02	9.99104e-03	0.03637	6.11503	3.47100e-05
1.41096e+03	3.84024e-02	9.86703e-03	5.61713	3.81963	3.47100e-05
1.41133e+03	3.84078e-02	9.65522e-03	4.70793	1.72994	3.47100e-05
1.41170e+03	3.84007e-02	9.70052e-03	4.04171	5.67397	3.47100e-05
1.41207e+03	3.83942e-02	9.81273e-03	3.14373	3.56565	3.47100e-05
1.41244e+03	3.84158e-02	9.38734e-03	2.47964	1.21602	3.47100e-05
1.41281e+03	3.84107e-02	9.64664e-03	1.67709	5.28906	3.47100e-05
1.41318e+03	3.84348e-02	9.78729e-03	1.05375	2.89203	3.47100e-05
1.41355e+03	3.84030e-02	9.60377e-03	0.36257	0.56310	3.47100e-05
1.41392e+03	3.84365e-02	9.68615e-03	6.01939	4.44730	3.47100e-05
1.41429e+03	3.84113e-02	9.78115e-03	5.44855	1.98798	3.47100e-05
1.41466e+03	3.84199e-02	9.33694e-03	4.81538	5.87302	3.47100e-05
1.41503e+03	3.83943e-02	9.75466e-03	4.31316	3.33639	3.47100e-05
1.41541e+03	3.84055e-02	9.22561e-03	3.70533	0.89386	3.47100e-05
1.41578e+03	3.84022e-02	9.62214e-03	3.30910	4.52680	3.47100e-05
1.41615e+03	3.84001e-02	9.31257e-03	2.75454	2.03547	3.47100e-05
1.41652e+03	3.83996e-02	9.72667e-03	2.41923	5.60005	3.47100e-05
1.41689e+03	3.83970e-02	9.57449e-03	1.89674	3.06848	3.47100e-05
1.41726e+03	3.84030e-02	9.58984e-03	1.63023	0.27483	3.47100e-05
1.41763e+03	3.84002e-02	9.59068e-03	1.16001	3.96646	3.47100e-05
1.41800e+03	3.84079e-02	9.93202e-03	0.94921	1.10922	3.47100e-05
1.41837e+03	3.83928e-02	9.43670e-03	0.54273	4.73038	3.47100e-05
1.41874e+03	3.84002e-02	9.74767e-03	0.38472	1.81314	3.47100e-05
1.41911e+03	3.84156e-02	9.98416e-03	0.01595	5.38891	3.47100e-05
1.41948e+03	3.84055e-02	9.89121e-03	6.21222	2.39308	3.47100e-05
1.41985e+03	3.84072e-02	9.73432e-03	5.90845	5.89633	3.47100e-05
1.42022e+03	3.83989e-02	9.73445e-03	5.84815	2.86695	3.47100e-05
1.42059e+03	3.83963e-02	9.53563e-03	5.56950	0.04321	3.47100e-05
1.42096e+03	3.84037e-02	9.87036e-03	5.58473	3.21411	3.47100e-05
1.42133e+03	3.83987e-02	9.63761e-03	5.36782	0.33276	3.47100e-05
1.42170e+03	3.84101e-02	9.97185e-03	5.45055	3.42865	3.47100e-05
1.42207e+03	3.84017e-02	9.69565e-03	5.27919	0.49443	3.47100e-05
1.42244e+03	3.84119e-02	9.98693e-03	5.41414	3.53067	3.47100e-05
1.42281e+03	3.84013e-02	9.68703e-03	5.29031	0.54157	3.47100e-05
1.42318e+03	3.84090e-02	9.95524e-03	5.47205	3.52372	3.47100e-05
1.42355e+03	3.83978e-02	9.60789e-03	5.40280	0.47264	3.47100e-05
1.42392e+03	3.84021e-02	9.82495e-03	5.63077	3.40125	3.47100e-05
1.42429e+03	3.83972e-02	9.52488e-03	5.63370	0.27048	3.47100e-05
1.42466e+03	3.83995e-02	9.73010e-03	5.91141	3.14202	3.47100e-05
1.42503e+03	3.84107e-02	9.81145e-03	5.98228	6.21920	3.47100e-05
1.42540e+03	3.84064e-02	9.89866e-03	0.01059	2.76656	3.47100e-05
1.42577e+03	3.84132e-02	9.89995e-03	0.09434	5.81241	3.47100e-05
1.42614e+03	3.83982e-02	9.68803e-03	0.48515	2.27282	3.47100e-05
1.42651e+03	3.83913e-02	9.41355e-03	0.65820	5.23333	3.47100e-05
1.42688e+03	3.84129e-02	9.93269e-03	1.05548	1.67988	3.47100e-05
1.42725e+03	3.84001e-02	9.52079e-03	1.29049	4.57135	3.47100e-05
1.42762e+03	3.83954e-02	9.61529e-03	1.79361	0.90510	3.47100e-05
1.42799e+03	3.84031e-02	9.47946e-03	2.03601	3.78132	3.47100e-05
1.42836e+03	3.84021e-02	9.61827e-03	2.58492	0.06176	3.47100e-05
1.42873e+03	3.83917e-02	9.49962e-03	2.93548	2.82342	3.47100e-05
1.42910e+03	3.84100e-02	9.40660e-03	3.50554	5.35774	3.47100e-05
1.42947e+03	3.84058e-02	9.23814e-03	3.91001	1.77511	3.47100e-05
1.42984e+03	3.83949e-02	9.59417e-03	4.50690	4.27526	3.47100e-05
1.43021e+03	3.84217e-02	9.43674e-03	5.02421	0.57246	3.47100e-05
1.43058e+03	3.84100e-02	9.71183e-03	5.66378	3.02257	3.47100e-05
1.43095e+03	3.84510e-02	9.99527e-03	6.25820	5.51645	3.47100e-05
1.43132e+03	3.83972e-02	9.48426e-03	0.60786	1.67310	3.47100e-05
1.43169e+03	3.84294e-02	9.56913e-03	1.29872	4.06114	3.47100e-05
1.43206e+03	3.84076e-02	9.62813e-03	1.93025	0.22534	3.47100e-05
1.43243e+03	3.84129e-02	9.27683e-03	2.76449	2.46296	3.47100e-05
1.43280e+03	3.84079e-02	9.41331e-03	3.41040	4.88901	3.47100e-05
1.43317e+03	3.83928e-02	9.73810e-03	4.29536	0.78592	3.47100e-05
1.43354e+03	3.84100e-02	9.69050e-03	4.99283	3.15267	3.47100e-05
1.43391e+03	3.83996e-02	9.70716e-03	5.90988	5.29305	3.47100e-05
1.43428e+03	3.84015e-02	9.56890e-03	0.32808	1.36541	3.47100e-05
1.43465e+03	3.84162e-02	9.75022e-03	1.28766	3.45602	3.47100e-05
1.43502e+03	3.84053e-02	9.42134e-03	2.08036	5.71257	3.47100e-05
1.43539e+03	3.83979e-02	9.69562e-03	3.13709	1.41557	3.47100e-05
1.43576e+03	3.84047e-02	9.25701e-03	3.99619	3.59924	3.47100e-05
1.43613e+03	3.84152e-02	9.64872e-03	5.09351	5.53669	3.47100e-05
1.43650e+03	3.84387e-02	9.67456e-03	6.04583	1.32357	3.47100e-05
1.43687e+03	3.84018e-02	9.63976e-03	0.81337	3.30144	3.47100e-05
1.43724e+03	3.84014e-02	9.59673e-03	1.96941	5.16932	3.47100e-05
