# t [tau_{circ,b}]	a	e	mean_anomaly	varpi	mass/M_star
3.80501e+02	1.15672e-02	5.34113e-04	6.18919	5.29941	4.59020e-05
3.80871e+02	1.15674e-02	3.94672e-04	2.71309	2.73028	4.59020e-05
3.81241e+02	1.15677e-02	5.97327e-04	3.74623	2.23296	4.59020e-05
3.81612e+02	1.15709e-02	3.39748e-04	0.02431	0.50284	4.59020e-05
3.81982e+02	1.15677e-02	5.64937e-04	2.81403	5.12258	4.59020e-05
3.82352e+02	1.15703e-02	3.04503e-04	5.56362	3.79557	4.59020e-05
3.82722e+02	1.15676e-02	5.70913e-04	3.03753	1.75580	4.59020e-05
3.83092e+02	1.15693e-02	3.00121e-04	1.26523	5.53990	4.59020e-05
3.83462e+02	1.15674e-02	5.94349e-04	4.86611	4.24716	4.59020e-05
3.83832e+02	1.15665e-02	5.13850e-04	4.46921	1.03263	4.59020e-05
3.84203e+02	1.15664e-02	4.62138e-04	2.04810	0.06799	4.59020e-05
3.84573e+02	1.15674e-02	5.64586e-04	2.20751	3.09959	4.59020e-05
3.84943e+02	1.15673e-02	4.08833e-04	2.61566	6.17669	4.59020e-05
3.85313e+02	1.15664e-02	4.92574e-04	1.19608	5.09334	4.59020e-05
3.85683e+02	1.15674e-02	5.65704e-04	2.37868	1.70086	4.59020e-05
3.86053e+02	1.15663e-02	4.62139e-04	3.92380	4.52282	4.59020e-05
3.86423e+02	1.15673e-02	4.34659e-04	3.72717	3.09789	4.59020e-05
3.86794e+02	1.15669e-02	5.71233e-04	5.91097	5.86749	4.59020e-05
3.87164e+02	1.15674e-02	5.90072e-04	2.36310	2.09652	4.59020e-05
3.87534e+02	1.15664e-02	5.27254e-04	5.41582	4.58357	4.59020e-05
3.87904e+02	1.15673e-02	4.24025e-04	2.46926	0.86570	4.59020e-05
3.88274e+02	1.15678e-02	3.34356e-04	4.19910	5.26303	4.59020e-05
3.88644e+02	1.15662e-02	4.59248e-04	1.82494	1.48837	4.59020e-05
3.89014e+02	1.15667e-02	5.07202e-04	6.19400	3.82916	4.59020e-05
3.89384e+02	1.15671e-02	5.56434e-04	4.70616	6.03642	4.59020e-05
3.89755e+02	1.15672e-02	5.66504e-04	3.58403	1.88623	4.59020e-05
3.90125e+02	1.15672e-02	5.64983e-04	2.81600	3.95691	4.59020e-05
3.90495e+02	1.15672e-02	5.64975e-04	2.38150	5.98603	4.59020e-05
3.90865e+02	1.15671e-02	5.69033e-04	2.29303	1.67680	4.59020e-05
3.91235e+02	1.15671e-02	5.66010e-04	2.56916	3.57742	4.59020e-05
3.91605e+02	1.15672e-02	5.65219e-04	3.23776	5.44650	4.59020e-05
3.91975e+02	1.15671e-02	5.61372e-04	4.19793	0.96163	4.59020e-05
3.92346e+02	1.15668e-02	5.31262e-04	5.50277	2.70605	4.59020e-05
3.92716e+02	1.15661e-02	4.82953e-04	0.93375	4.33219	4.59020e-05
3.93086e+02	1.15663e-02	4.21205e-04	2.99629	5.89995	4.59020e-05
3.93456e+02	1.15702e-02	3.42927e-04	0.41015	6.12233	4.59020e-05
3.93826e+02	1.15660e-02	4.98312e-04	4.05967	0.39984	4.59020e-05
3.94196e+02	1.15666e-02	5.71269e-04	0.89859	1.77791	4.59020e-05
3.94566e+02	1.15669e-02	6.01564e-04	4.21199	3.25398	4.59020e-05
3.94937e+02	1.15659e-02	5.16274e-04	1.74933	4.51312	4.59020e-05
3.95307e+02	1.15682e-02	3.08520e-04	1.55907	3.85676	4.59020e-05
3.95677e+02	1.15664e-02	5.21089e-04	0.17770	4.61279	4.59020e-05
3.96047e+02	1.15667e-02	5.64348e-04	4.94029	5.79677	4.59020e-05
3.96417e+02	1.15673e-02	3.49590e-04	4.12509	0.28091	4.59020e-05
3.96787e+02	1.15661e-02	5.18264e-04	5.60662	5.32214	4.59020e-05
3.97157e+02	1.15667e-02	5.44993e-04	5.16374	0.01097	4.59020e-05
3.97527e+02	1.15701e-02	3.39440e-04	0.02525	5.96612	4.59020e-05
3.97898e+02	1.15666e-02	5.81299e-04	1.44000	5.65641	4.59020e-05
3.98268e+02	1.15657e-02	5.18243e-04	2.03117	0.17545	4.59020e-05
3.98638e+02	1.15658e-02	4.86288e-04	5.29025	4.87916	4.59020e-05
3.99008e+02	1.15661e-02	5.18873e-04	0.43467	5.48956	4.59020e-05
3.99378e+02	1.15656e-02	4.93749e-04	4.52104	3.65829	4.59020e-05
3.99748e+02	1.15660e-02	5.01721e-04	0.30611	4.13273	4.59020e-05
4.00118e+02	1.15657e-02	5.19926e-04	4.99965	2.26865	4.59020e-05
4.00489e+02	1.15656e-02	5.19844e-04	1.39575	2.70641	4.59020e-05
4.00859e+02	1.15662e-02	5.24431e-04	0.51092	0.71056	4.59020e-05
4.01229e+02	1.15671e-02	3.47614e-04	4.14976	0.76228	4.59020e-05
4.01599e+02	1.15666e-02	5.64200e-04	3.83588	5.05143	4.59020e-05
4.01969e+02	1.15656e-02	5.03957e-04	3.95122	2.91430	4.59020e-05
4.02339e+02	1.15655e-02	5.09118e-04	2.11143	3.02017	4.59020e-05
4.02709e+02	1.15666e-02	5.61556e-04	2.89646	0.78531	4.59020e-05
4.03080e+02	1.15654e-02	4.88737e-04	4.25115	4.61912	4.59020e-05
4.03450e+02	1.15663e-02	3.81423e-04	3.61580	4.37767	4.59020e-05
4.03820e+02	1.15662e-02	5.87518e-04	5.27817	2.12164	4.59020e-05
4.04190e+02	1.15663e-02	5.51463e-04	1.25923	5.83283	4.59020e-05
4.04560e+02	1.15655e-02	4.79791e-04	3.90589	3.16332	4.59020e-05
4.04930e+02	1.15684e-02	3.02475e-04	5.16110	2.17091	4.59020e-05
4.05300e+02	1.15654e-02	5.19179e-04	1.44702	0.14843	4.59020e-05
4.05671e+02	1.15662e-02	5.67979e-04	4.99691	3.71293	4.59020e-05
4.06041e+02	1.15664e-02	5.65523e-04	2.84192	0.69996	4.59020e-05
4.06411e+02	1.15660e-02	5.69451e-04	0.84737	4.09438	4.59020e-05
4.06781e+02	1.15654e-02	4.89834e-04	5.43666	1.25820	4.59020e-05
4.07151e+02	1.15653e-02	4.87519e-04	4.22894	4.43290	4.59020e-05
4.07521e+02	1.15656e-02	4.80747e-04	3.27469	1.35522	4.59020e-05
4.07891e+02	1.15663e-02	3.73354e-04	2.46582	4.69860	4.59020e-05
4.08261e+02	1.15666e-02	3.75497e-04	2.29367	1.40533	4.59020e-05
4.08632e+02	1.15664e-02	4.09814e-04	2.41470	4.38574	4.59020e-05
4.09002e+02	1.15659e-02	3.95387e-04	2.76843	1.13275	4.59020e-05
4.09372e+02	1.15653e-02	4.78330e-04	3.68962	3.87854	4.59020e-05
4.09742e+02	1.15652e-02	5.16814e-04	4.80292	0.43214	4.59020e-05
4.10112e+02	1.15655e-02	5.12100e-04	6.18783	3.27923	4.59020e-05
4.10482e+02	1.15660e-02	5.67478e-04	1.89641	5.87154	4.59020e-05
4.10852e+02	1.15661e-02	5.99971e-04	3.88910	2.39242	4.59020e-05
4.11223e+02	1.15656e-02	5.33449e-04	0.05845	5.01824	4.59020e-05
4.11593e+02	1.15654e-02	4.25547e-04	3.07040	1.08428	4.59020e-05
4.11963e+02	1.15670e-02	3.20885e-04	1.76704	1.74543	4.59020e-05
4.12333e+02	1.15653e-02	5.21854e-04	5.73032	3.70600	4.59020e-05
4.12703e+02	1.15662e-02	5.92845e-04	3.19032	6.16826	4.59020e-05
4.13073e+02	1.15650e-02	4.95062e-04	1.09632	2.18215	4.59020e-05
4.13443e+02	1.15682e-02	3.31075e-04	1.12729	2.63445	4.59020e-05
4.13814e+02	1.15654e-02	5.14598e-04	0.22181	4.30554	4.59020e-05
4.14184e+02	1.15657e-02	5.39184e-04	5.55459	0.08767	4.59020e-05
4.14554e+02	1.15687e-02	3.37334e-04	5.51505	1.45375	4.59020e-05
4.14924e+02	1.15655e-02	5.45421e-04	0.54273	1.74925	4.59020e-05
4.15294e+02	1.15652e-02	5.48715e-04	0.28866	3.88995	4.59020e-05
4.15664e+02	1.15654e-02	4.40144e-04	2.96096	3.38405	4.59020e-05
4.16034e+02	1.15660e-02	5.93184e-04	3.53734	5.25503	4.59020e-05
4.16404e+02	1.15679e-02	3.02752e-04	5.13525	0.10073	4.59020e-05
4.16775e+02	1.15658e-02	5.85558e-04	1.89230	0.06648	4.59020e-05
4.17145e+02	1.15655e-02	4.02834e-04	3.55782	1.68688	4.59020e-05
4.17515e+02	1.15656e-02	5.82198e-04	1.54803	0.97765	4.59020e-05
4.17885e+02	1.15661e-02	3.59445e-04	4.03977	2.40020	4.59020e-05
4.18255e+02	1.15659e-02	5.86233e-04	2.57167	1.70704	4.59020e-05
4.18625e+02	1.15683e-02	3.15421e-04	0.92701	1.46995	4.59020e-05
4.18995e+02	1.15655e-02	5.93880e-04	4.84895	2.22877	4.59020e-05
4.19366e+02	1.15646e-02	4.99680e-04	4.65494	1.09783	4.59020e-05
4.19736e+02	1.15647e-02	5.12036e-04	2.32037	2.38741	4.59020e-05
4.20106e+02	1.15657e-02	5.65854e-04	2.78438	1.15486	4.59020e-05
4.20476e+02	1.15649e-02	4.32284e-04	3.31493	0.13375	4.59020e-05
4.20846e+02	1.15646e-02	4.58747e-04	2.25742	0.98048	4.59020e-05
4.21216e+02	1.15656e-02	5.74261e-04	3.44622	6.13972	4.59020e-05
4.21586e+02	1.15646e-02	5.14912e-04	5.28367	4.64542	4.59020e-05
4.21957e+02	1.15689e-02	3.21076e-04	6.18849	4.43103	4.59020e-05
4.22327e+02	1.15646e-02	5.22618e-04	1.12188	4.11214	4.59020e-05
4.22697e+02	1.15656e-02	5.57867e-04	3.95185	2.45711	4.59020e-05
4.23067e+02	1.15651e-02	5.28155e-04	0.64058	0.93675	4.59020e-05
4.23437e+02	1.15645e-02	5.03437e-04	4.08563	5.50296	4.59020e-05
4.23807e+02	1.15682e-02	3.16550e-04	0.77250	4.53837	4.59020e-05
4.24177e+02	1.15649e-02	4.62913e-04	3.26993	4.32312	4.59020e-05
4.24548e+02	1.15644e-02	4.65509e-04	1.46868	2.39894	4.59020e-05
4.24918e+02	1.15650e-02	5.39690e-04	6.03064	0.67076	4.59020e-05
4.25288e+02	1.15652e-02	5.93759e-04	4.83651	4.97461	4.59020e-05
4.25658e+02	1.15654e-02	5.63018e-04	4.15207	2.83154	4.59020e-05
4.26028e+02	1.15653e-02	5.74480e-04	3.47738	0.88430	4.59020e-05
4.26398e+02	1.15655e-02	5.93692e-04	3.32548	4.97327	4.59020e-05
4.26768e+02	1.15654e-02	5.61051e-04	3.54739	2.68077	4.59020e-05
4.27138e+02	1.15653e-02	5.69055e-04	3.83882	0.59342	4.59020e-05
4.27509e+02	1.15651e-02	5.97383e-04	4.65898	4.53623	4.59020e-05
4.27879e+02	1.15649e-02	5.21580e-04	5.88587	2.06365	4.59020e-05
4.28249e+02	1.15643e-02	4.96782e-04	0.98987	5.98887	4.59020e-05
4.28619e+02	1.15644e-02	4.96759e-04	2.80766	3.47551	4.59020e-05
4.28989e+02	1.15684e-02	3.22303e-04	6.05538	6.08852	4.59020e-05
4.29359e+02	1.15644e-02	4.65502e-04	3.51029	2.27198	4.59020e-05
4.29729e+02	1.15646e-02	5.09483e-04	6.26319	5.92941	4.59020e-05
4.30100e+02	1.15653e-02	5.89063e-04	3.09524	3.21469	4.59020e-05
4.30470e+02	1.15644e-02	4.92549e-04	0.34086	0.36085	4.59020e-05
4.30840e+02	1.15659e-02	3.36896e-04	4.31727	3.61613	4.59020e-05
4.31210e+02	1.15641e-02	4.61137e-04	4.13405	5.02016	4.59020e-05
4.31580e+02	1.15652e-02	5.88056e-04	2.40052	1.96629	4.59020e-05
4.31950e+02	1.15642e-02	4.78950e-04	0.95009	5.18503	4.59020e-05
4.32320e+02	1.15662e-02	3.39422e-04	1.77675	0.11625	4.59020e-05
4.32691e+02	1.15649e-02	5.49312e-04	1.14991	3.05795	4.59020e-05
4.33061e+02	1.15642e-02	5.37413e-04	0.68917	6.17561	4.59020e-05
4.33431e+02	1.15646e-02	4.47683e-04	2.88341	0.55756	4.59020e-05
4.33801e+02	1.15650e-02	5.64219e-04	3.11087	3.46282	4.59020e-05
4.34171e+02	1.15647e-02	3.97254e-04	3.59379	0.10241	4.59020e-05
4.34541e+02	1.15645e-02	5.26063e-04	0.32273	0.76648	4.59020e-05
4.34911e+02	1.15639e-02	5.24060e-04	1.45936	3.57911	4.59020e-05
4.35281e+02	1.15640e-02	5.14888e-04	5.31810	3.94107	4.59020e-05
4.35652e+02	1.15640e-02	4.80979e-04	0.84997	0.33557	4.59020e-05
4.36022e+02	1.15640e-02	5.07365e-04	5.29126	0.65844	4.59020e-05
4.36392e+02	1.15638e-02	4.88376e-04	1.39576	3.30692	4.59020e-05
4.36762e+02	1.15643e-02	5.14116e-04	0.20402	3.52210	4.59020e-05
4.37132e+02	1.15644e-02	4.58255e-04	3.42677	5.94811	4.59020e-05
4.37502e+02	1.15650e-02	5.86050e-04	2.86613	6.07389	4.59020e-05
4.37872e+02	1.15646e-02	4.35297e-04	2.66491	6.11164	4.59020e-05
4.38243e+02	1.15640e-02	4.94035e-04	0.56269	2.03909	4.59020e-05
4.38613e+02	1.15645e-02	5.58170e-04	1.08811	1.89158	4.59020e-05
4.38983e+02	1.15667e-02	3.18022e-04	1.27557	2.35266	4.59020e-05
4.39353e+02	1.15640e-02	5.11934e-04	0.49835	4.04917	4.59020e-05
4.39723e+02	1.15647e-02	5.58437e-04	1.94318	3.79356	4.59020e-05
4.40093e+02	1.15637e-02	4.53693e-04	3.66113	3.53421	4.59020e-05
4.40463e+02	1.15645e-02	4.37223e-04	3.58920	5.33608	4.59020e-05
4.40834e+02	1.15642e-02	5.66645e-04	5.97312	5.02006	4.59020e-05
4.41204e+02	1.15648e-02	5.87873e-04	2.52026	4.45763	4.59020e-05
4.41574e+02	1.15638e-02	5.21570e-04	5.65072	3.86486	4.59020e-05
4.41944e+02	1.15644e-02	4.37701e-04	2.69469	3.34415	4.59020e-05
4.42314e+02	1.15655e-02	3.15208e-04	4.49712	4.61886	4.59020e-05
4.42684e+02	1.15635e-02	4.64043e-04	2.00957	4.16835	4.59020e-05
4.43054e+02	1.15639e-02	5.03748e-04	0.04740	3.46056	4.59020e-05
4.43425e+02	1.15644e-02	5.56891e-04	4.75889	2.63181	4.59020e-05
4.43795e+02	1.15646e-02	5.61403e-04	3.54285	1.71572	4.59020e-05
4.44165e+02	1.15645e-02	5.70756e-04	2.62396	0.77084	4.59020e-05
4.44535e+02	1.15644e-02	5.65625e-04	2.11357	6.03885	4.59020e-05
4.44905e+02	1.15643e-02	5.66424e-04	1.85206	4.97278	4.59020e-05
4.45275e+02	1.15643e-02	5.68138e-04	1.88991	3.87593	4.59020e-05
4.45645e+02	1.15644e-02	5.66006e-04	2.26574	2.70853	4.59020e-05
4.46015e+02	1.15644e-02	5.65381e-04	2.96019	1.49027	4.59020e-05
4.46386e+02	1.15644e-02	5.64859e-04	3.96250	0.23196	4.59020e-05
4.46756e+02	1.15642e-02	5.46916e-04	5.28864	5.19993	4.59020e-05
4.47126e+02	1.15635e-02	4.84488e-04	0.69819	3.78615	4.59020e-05
4.47496e+02	1.15635e-02	4.35245e-04	2.74439	2.28574	4.59020e-05
4.47866e+02	1.15675e-02	3.23983e-04	6.10616	6.01941	4.59020e-05
4.48236e+02	1.15634e-02	4.95318e-04	3.73677	3.25408	4.59020e-05
4.48606e+02	1.15638e-02	5.57785e-04	0.46733	1.58666	4.59020e-05
4.48977e+02	1.15643e-02	5.96017e-04	3.66037	0.00667	4.59020e-05
4.49347e+02	1.15633e-02	5.24510e-04	0.98841	4.55772	4.59020e-05
4.49717e+02	1.15674e-02	3.38587e-04	5.87265	1.81903	4.59020e-05
4.50087e+02	1.15633e-02	4.84331e-04	5.19489	4.90800	4.59020e-05
4.50457e+02	1.15642e-02	5.71612e-04	3.48056	3.01671	4.59020e-05
4.50827e+02	1.15631e-02	4.72707e-04	2.20450	0.95372	4.59020e-05
4.51197e+02	1.15634e-02	4.65399e-04	3.46229	2.90380	4.59020e-05
4.51568e+02	1.15642e-02	5.66465e-04	2.78513	0.77332	4.59020e-05
4.51938e+02	1.15631e-02	4.53908e-04	2.47312	4.89540	4.59020e-05
4.52308e+02	1.15631e-02	5.12621e-04	4.61733	0.47263	4.59020e-05
4.52678e+02	1.15639e-02	5.92453e-04	4.76999	4.59114	4.59020e-05
4.53048e+02	1.15671e-02	3.17617e-04	0.38271	0.94719	4.59020e-05
4.53418e+02	1.15641e-02	5.62262e-04	2.22423	3.90678	4.59020e-05
4.53788e+02	1.15638e-02	4.00271e-04	3.56159	1.35193	4.59020e-05
4.54158e+02	1.15637e-02	5.56835e-04	1.15223	2.80753	4.59020e-05
4.54529e+02	1.15632e-02	4.31535e-04	2.98109	0.29052	4.59020e-05
4.54899e+02	1.15637e-02	5.73345e-04	1.11585	1.73057	4.59020e-05
4.55269e+02	1.15637e-02	4.46178e-04	3.56639	5.40386	4.59020e-05
4.55639e+02	1.15640e-02	5.65469e-04	2.30996	0.47997	4.59020e-05
4.56009e+02	1.15664e-02	3.11748e-04	0.91445	2.31264	4.59020e-05
4.56379e+02	1.15638e-02	5.48440e-04	5.07141	5.07064	4.59020e-05
4.56749e+02	1.15629e-02	5.07117e-04	4.84874	6.18821	4.59020e-05
4.57120e+02	1.15630e-02	4.94587e-04	2.60518	3.30823	4.59020e-05
4.57490e+02	1.15639e-02	5.70627e-04	2.97315	4.36154	4.59020e-05
4.57860e+02	1.15629e-02	4.78217e-04	3.81541	5.20445	4.59020e-05
4.58230e+02	1.15629e-02	4.45608e-04	2.65742	2.02838	4.59020e-05
4.58600e+02	1.15638e-02	5.97870e-04	3.88186	3.01502	4.59020e-05
4.58970e+02	1.15630e-02	4.87514e-04	5.59713	3.77377	4.59020e-05
4.59340e+02	1.15668e-02	3.21866e-04	0.50760	5.31690	4.59020e-05
4.59711e+02	1.15627e-02	4.72171e-04	1.57243	1.03864	4.59020e-05
4.60081e+02	1.15637e-02	5.98639e-04	4.08070	1.79166	4.59020e-05
4.60451e+02	1.15634e-02	5.33862e-04	0.80610	2.30764	4.59020e-05
4.60821e+02	1.15627e-02	4.86899e-04	4.15094	2.74850	4.59020e-05
4.61191e+02	1.15665e-02	3.29468e-04	0.72144	3.94352	4.59020e-05
4.61561e+02	1.15630e-02	4.73390e-04	3.07911	5.89696	4.59020e-05
4.61931e+02	1.15627e-02	4.96864e-04	1.03411	6.23031	4.59020e-05
4.62302e+02	1.15633e-02	5.31194e-04	5.65146	0.16350	4.59020e-05
4.62672e+02	1.15636e-02	5.96852e-04	4.17024	0.45635	4.59020e-05
4.63042e+02	1.15636e-02	5.70397e-04	3.06603	0.63426	4.59020e-05
4.63412e+02	1.15636e-02	5.67546e-04	2.52880	0.57531	4.59020e-05
4.63782e+02	1.15636e-02	5.84217e-04	2.01526	0.68468	4.59020e-05
4.64152e+02	1.15635e-02	5.52020e-04	1.80898	0.74745	4.59020e-05
4.64522e+02	1.15635e-02	5.66051e-04	2.13615	0.53762	4.59020e-05
4.64892e+02	1.15637e-02	5.82879e-04	2.53494	0.51715	4.59020e-05
4.65263e+02	1.15635e-02	5.73338e-04	3.28629	0.40415	4.59020e-05
4.65633e+02	1.15635e-02	5.58512e-04	4.54385	0.04600	4.59020e-05
4.66003e+02	1.15630e-02	5.64274e-04	5.87727	6.15486	4.59020e-05
4.66373e+02	1.15624e-02	4.88215e-04	1.41119	5.75773	4.59020e-05
4.66743e+02	1.15632e-02	3.83989e-04	3.65447	5.19428	4.59020e-05
4.67113e+02	1.15647e-02	3.07148e-04	1.54928	3.02407	4.59020e-05
4.67483e+02	1.15623e-02	4.97299e-04	4.73612	2.03688	4.59020e-05
4.67854e+02	1.15633e-02	5.79113e-04	1.48588	1.46285	4.59020e-05
4.68224e+02	1.15632e-02	5.66763e-04	4.69192	0.97545	4.59020e-05
4.68594e+02	1.15623e-02	4.59768e-04	2.26225	0.09976	4.59020e-05
4.68964e+02	1.15642e-02	3.20532e-04	1.82285	3.77537	4.59020e-05
4.69334e+02	1.15628e-02	5.40944e-04	0.26452	2.54696	4.59020e-05
4.69704e+02	1.15632e-02	5.92631e-04	4.70120	1.86546	4.59020e-05
4.70074e+02	1.15629e-02	4.13892e-04	3.43284	0.86522	4.59020e-05
4.70445e+02	1.15623e-02	5.08158e-04	4.67268	3.89688	4.59020e-05
4.70815e+02	1.15632e-02	5.75956e-04	3.81378	3.00439	4.59020e-05
4.71185e+02	1.15631e-02	3.75158e-04	3.67275	1.72178	4.59020e-05
4.71555e+02	1.15624e-02	4.95032e-04	5.69346	4.74862	4.59020e-05
4.71925e+02	1.15628e-02	5.26742e-04	5.95660	3.50837	4.59020e-05
4.72295e+02	1.15635e-02	3.50670e-04	2.25144	0.21097	4.59020e-05
4.72665e+02	1.15632e-02	5.63182e-04	3.36072	4.92443	4.59020e-05
4.73035e+02	1.15648e-02	3.45123e-04	4.81454	3.26799	4.59020e-05
4.73406e+02	1.15631e-02	5.69288e-04	1.98658	6.15006	4.59020e-05
4.73776e+02	1.15630e-02	4.33697e-04	3.70100	4.74813	4.59020e-05
4.74146e+02	1.15630e-02	5.64992e-04	1.86178	0.87331	4.59020e-05
4.74516e+02	1.15639e-02	3.68614e-04	4.34686	5.49849	4.59020e-05
4.74886e+02	1.15631e-02	5.65465e-04	3.02015	1.69525	4.59020e-05
4.75256e+02	1.15644e-02	3.05794e-04	1.51407	4.54151	4.59020e-05
4.75626e+02	1.15628e-02	5.41822e-04	5.33573	2.31855	4.59020e-05
4.75997e+02	1.15620e-02	4.79158e-04	4.88151	4.62708	4.59020e-05
4.76367e+02	1.15621e-02	4.42629e-04	2.72717	2.61041	4.59020e-05
4.76737e+02	1.15630e-02	5.69257e-04	2.83634	4.86873	4.59020e-05
4.77107e+02	1.15621e-02	4.87595e-04	3.51759	0.52789	4.59020e-05
4.77477e+02	1.15618e-02	4.75053e-04	2.11312	4.81416	4.59020e-05
4.77847e+02	1.15631e-02	5.87320e-04	3.27797	0.50211	4.59020e-05
4.78217e+02	1.15619e-02	4.99583e-04	4.86618	2.30672	4.59020e-05
4.78588e+02	1.15646e-02	3.47657e-04	4.81213	6.07950	4.59020e-05
4.78958e+02	1.15622e-02	5.02162e-04	0.33472	1.89479	4.59020e-05
4.79328e+02	1.15629e-02	5.68342e-04	2.68587	3.70346	4.59020e-05
4.79698e+02	1.15620e-02	5.18620e-04	5.57014	5.23466	4.59020e-05
4.80068e+02	1.15633e-02	3.67501e-04	2.18587	0.72314	4.59020e-05
4.80438e+02	1.15624e-02	4.58822e-04	3.40064	4.43575	4.59020e-05
4.80808e+02	1.15619e-02	4.78049e-04	0.86222	5.87219	4.59020e-05
4.81179e+02	1.15626e-02	5.67135e-04	4.70414	1.18306	4.59020e-05
4.81549e+02	1.15629e-02	5.87155e-04	2.83290	2.46272	4.59020e-05
4.81919e+02	1.15625e-02	5.59426e-04	1.29839	3.65979	4.59020e-05
4.82289e+02	1.15621e-02	5.11286e-04	6.15331	5.07537	4.59020e-05
4.82659e+02	1.15618e-02	5.12971e-04	5.18852	6.21183	4.59020e-05
4.83029e+02	1.15616e-02	4.93715e-04	4.42696	1.11674	4.59020e-05
4.83399e+02	1.15617e-02	4.55626e-04	3.89908	2.32510	4.59020e-05
4.83769e+02	1.15617e-02	4.99089e-04	3.89312	3.26594	4.59020e-05
4.84140e+02	1.15616e-02	4.85848e-04	4.08807	4.26001	4.59020e-05
4.84510e+02	1.15615e-02	4.73330e-04	4.47531	5.31548	4.59020e-05
4.84880e+02	1.15617e-02	5.14879e-04	5.42317	6.06458	4.59020e-05
4.85250e+02	1.15621e-02	5.42774e-04	0.33426	0.53715	4.59020e-05
4.85620e+02	1.15625e-02	5.57659e-04	1.59326	1.48227	4.59020e-05
4.85990e+02	1.15627e-02	5.91409e-04	3.39957	2.20231	4.59020e-05
4.86360e+02	1.15623e-02	5.32865e-04	5.51028	2.80237	4.59020e-05
4.86731e+02	1.15614e-02	4.85847e-04	1.55251	3.44053	4.59020e-05
4.87101e+02	1.15635e-02	3.66970e-04	4.43160	3.77859	4.59020e-05
4.87471e+02	1.15618e-02	4.71964e-04	3.19641	2.19878	4.59020e-05
4.87841e+02	1.15620e-02	5.41460e-04	0.27522	2.55969	4.59020e-05
4.88211e+02	1.15624e-02	5.68325e-04	3.65828	3.15170	4.59020e-05
4.88581e+02	1.15615e-02	5.17426e-04	1.30597	3.44854	4.59020e-05
4.88951e+02	1.15650e-02	3.27441e-04	0.91078	2.04000	4.59020e-05
4.89322e+02	1.15618e-02	5.33741e-04	6.16062	1.52245	4.59020e-05
4.89692e+02	1.15623e-02	5.69002e-04	4.47302	1.91170	4.59020e-05
4.90062e+02	1.15620e-02	4.44746e-04	3.47553	1.93237	4.59020e-05
4.90432e+02	1.15614e-02	5.09932e-04	4.93528	5.96046	4.59020e-05
4.90802e+02	1.15623e-02	5.55061e-04	4.38174	5.97101	4.59020e-05
4.91172e+02	1.15631e-02	3.36846e-04	4.30257	5.75986	4.59020e-05
4.91542e+02	1.15618e-02	5.11536e-04	0.11873	3.61992	4.59020e-05
4.91912e+02	1.15615e-02	5.41818e-04	0.42224	3.52860	4.59020e-05
4.92283e+02	1.15615e-02	4.85119e-04	3.47105	0.94207	4.59020e-05
4.92653e+02	1.15623e-02	5.60075e-04	4.46250	0.66557	4.59020e-05
4.93023e+02	1.15644e-02	3.17377e-04	1.17270	4.92031	4.59020e-05
4.93393e+02	1.15623e-02	5.64641e-04	3.19714	4.11270	4.59020e-05
4.93763e+02	1.15655e-02	3.35179e-04	0.05205	2.51143	4.59020e-05
4.94133e+02	1.15623e-02	5.91742e-04	3.39450	0.88683	4.59020e-05
4.94503e+02	1.15636e-02	3.44411e-04	1.62417	4.62543	4.59020e-05
4.94874e+02	1.15621e-02	5.57886e-04	4.75253	3.71646	4.59020e-05
4.95244e+02	1.15612e-02	4.85169e-04	3.85718	0.79793	4.59020e-05
4.95614e+02	1.15612e-02	4.99277e-04	0.90465	0.18729	4.59020e-05
4.95984e+02	1.15618e-02	5.36293e-04	0.63947	3.42244	4.59020e-05
4.96354e+02	1.15645e-02	3.29567e-04	5.27746	2.00444	4.59020e-05
4.96724e+02	1.15619e-02	5.91321e-04	4.92932	5.82225	4.59020e-05
4.97094e+02	1.15612e-02	5.20097e-04	5.68665	2.50084	4.59020e-05
4.97465e+02	1.15635e-02	3.06863e-04	4.83108	1.11291	4.59020e-05
4.97835e+02	1.15617e-02	5.30418e-04	5.59583	4.56616	4.59020e-05
4.98205e+02	1.15617e-02	5.56855e-04	0.94441	1.11950	4.59020e-05
4.98575e+02	1.15619e-02	4.08394e-04	2.63627	4.14443	4.59020e-05
4.98945e+02	1.15610e-02	4.62772e-04	2.53395	2.93138	4.59020e-05
4.99315e+02	1.15618e-02	5.70011e-04	4.86842	5.81216	4.59020e-05
4.99685e+02	1.15619e-02	5.49132e-04	1.38509	2.19375	4.59020e-05
5.00056e+02	1.15609e-02	4.66143e-04	4.39807	4.89404	4.59020e-05
5.00426e+02	1.15645e-02	3.06838e-04	0.68221	2.00564	4.59020e-05
5.00796e+02	1.15611e-02	4.90266e-04	2.89080	6.00897	4.59020e-05
5.01166e+02	1.15611e-02	5.37307e-04	0.58286	2.27878	4.59020e-05
5.01536e+02	1.15617e-02	5.90779e-04	4.83496	4.73449	4.59020e-05
5.01906e+02	1.15620e-02	5.85177e-04	3.16258	0.79616	4.59020e-05
5.02276e+02	1.15618e-02	5.81540e-04	1.80015	3.07983	4.59020e-05
5.02646e+02	1.15614e-02	5.62231e-04	0.71268	5.33584	4.59020e-05
5.03017e+02	1.15611e-02	5.40117e-04	6.18024	1.28534	4.59020e-05
